obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
8;85;54;-44;-31;1;8;2.17060058517382;Kondo et al. (2022);Experiment 4;Orientation
8;137;131;-52;-6;1;8;1.34065941814333;Kondo et al. (2022);Experiment 4;Orientation
8;49;125;88;76;1;8;0.828999635996297;Kondo et al. (2022);Experiment 4;Orientation
8;92;71;-43;-21;1;8;1.93764420296066;Kondo et al. (2022);Experiment 4;Orientation
8;60;53;32;-7;1;8;0.794709937879816;Kondo et al. (2022);Experiment 4;Orientation
8;160;124;80;-36;1;8;1.4876504461281;Kondo et al. (2022);Experiment 4;Orientation
8;13;53;-33;40;1;8;1.66686581983231;Kondo et al. (2022);Experiment 4;Orientation
8;21;48;-8;27;1;8;0.887905586976558;Kondo et al. (2022);Experiment 4;Orientation
8;145;130;56;-15;1;8;0.970576588995755;Kondo et al. (2022);Experiment 4;Orientation
8;43;40;-78;-3;1;8;1.73952871793881;Kondo et al. (2022);Experiment 4;Orientation
8;117;129;-74;12;1;8;2.49296688917093;Kondo et al. (2022);Experiment 4;Orientation
8;27;29;90;2;1;8;0.966227862983942;Kondo et al. (2022);Experiment 4;Orientation
8;26;52;1;26;1;8;1.27448078989983;Kondo et al. (2022);Experiment 4;Orientation
8;28;44;-2;16;1;8;1.89652854506858;Kondo et al. (2022);Experiment 4;Orientation
8;92;88;-64;-4;1;8;1.62605900783092;Kondo et al. (2022);Experiment 4;Orientation
8;93;94;-1;1;1;8;0.802252298919484;Kondo et al. (2022);Experiment 4;Orientation
8;8;6;85;-2;1;8;0.92608846584335;Kondo et al. (2022);Experiment 4;Orientation
8;93;87;-85;-6;1;8;1.41177682415582;Kondo et al. (2022);Experiment 4;Orientation
8;32;34;61;2;1;8;1.35785032296553;Kondo et al. (2022);Experiment 4;Orientation
8;4;10;28;6;1;8;3.29795802710578;Kondo et al. (2022);Experiment 4;Orientation
8;35;45;-31;10;1;8;2.44274528697133;Kondo et al. (2022);Experiment 4;Orientation
8;148;128;67;-20;1;9;1.10056110308506;Kondo et al. (2022);Experiment 4;Orientation
8;168;148;-20;-20;1;9;1.36344597884454;Kondo et al. (2022);Experiment 4;Orientation
8;100;105;68;5;1;9;2.00778644788079;Kondo et al. (2022);Experiment 4;Orientation
8;77;117;23;40;1;9;8.16995149385184;Kondo et al. (2022);Experiment 4;Orientation
8;71;27;6;-44;1;9;0.899781452026218;Kondo et al. (2022);Experiment 4;Orientation
8;88;111;-17;23;1;9;1.34774297219701;Kondo et al. (2022);Experiment 4;Orientation
8;127;130;-39;3;1;9;4.79297549393959;Kondo et al. (2022);Experiment 4;Orientation
8;0;163;-53;-17;1;9;0.680030160117894;Kondo et al. (2022);Experiment 4;Orientation
8;137;131;43;-6;1;9;1.10670854290947;Kondo et al. (2022);Experiment 4;Orientation
8;52;40;85;-12;1;9;3.32236532890238;Kondo et al. (2022);Experiment 4;Orientation
8;1;157;51;-24;1;9;1.08491023117676;Kondo et al. (2022);Experiment 4;Orientation
8;29;51;-28;22;1;9;1.45656238589436;Kondo et al. (2022);Experiment 4;Orientation
8;70;47;-41;-23;1;9;0.960696831112728;Kondo et al. (2022);Experiment 4;Orientation
8;53;41;17;-12;1;9;1.51729962904938;Kondo et al. (2022);Experiment 4;Orientation
8;47;41;6;-6;1;9;1.90569277806208;Kondo et al. (2022);Experiment 4;Orientation
8;22;46;25;24;1;9;1.32240627706051;Kondo et al. (2022);Experiment 4;Orientation
8;176;130;26;-46;1;9;0.996733899926767;Kondo et al. (2022);Experiment 4;Orientation
8;85;58;-89;-27;1;9;0.680933408904821;Kondo et al. (2022);Experiment 4;Orientation
8;88;79;-3;-9;1;9;1.1406535259448;Kondo et al. (2022);Experiment 4;Orientation
8;90;66;-2;-24;1;9;1.51793254981749;Kondo et al. (2022);Experiment 4;Orientation
8;149;122;-59;-27;1;9;0.665803059004247;Kondo et al. (2022);Experiment 4;Orientation
8;77;57;72;-20;1;9;1.55326949805021;Kondo et al. (2022);Experiment 4;Orientation
8;144;135;-67;-9;1;9;1.88645361503586;Kondo et al. (2022);Experiment 4;Orientation
8;136;126;8;-10;1;9;2.51331220893189;Kondo et al. (2022);Experiment 4;Orientation
8;18;38;-62;20;1;9;2.8863149099052;Kondo et al. (2022);Experiment 4;Orientation
8;55;44;-37;-11;1;9;1.35267089796253;Kondo et al. (2022);Experiment 4;Orientation
8;117;135;-62;18;1;9;3.29535566992126;Kondo et al. (2022);Experiment 4;Orientation
8;74;62;43;-12;1;9;1.68111713393591;Kondo et al. (2022);Experiment 4;Orientation
8;161;144;-87;-17;1;9;0.869722048984841;Kondo et al. (2022);Experiment 4;Orientation
8;7;16;-26;9;1;9;3.40356472902931;Kondo et al. (2022);Experiment 4;Orientation
8;175;178;12;3;1;9;1.16701522585936;Kondo et al. (2022);Experiment 4;Orientation
8;176;4;-1;8;1;9;0.960531839868054;Kondo et al. (2022);Experiment 4;Orientation
8;120;43;56;-77;1;9;1.41291786800139;Kondo et al. (2022);Experiment 4;Orientation
8;5;33;-65;28;1;9;1.46347701805644;Kondo et al. (2022);Experiment 4;Orientation
8;32;41;-27;9;1;9;1.36811630311422;Kondo et al. (2022);Experiment 4;Orientation
8;167;134;45;-33;1;9;1.29769686679356;Kondo et al. (2022);Experiment 4;Orientation
8;97;111;70;14;1;9;0.856902570929378;Kondo et al. (2022);Experiment 4;Orientation
8;109;117;-12;8;1;9;1.10429569310509;Kondo et al. (2022);Experiment 4;Orientation
8;117;118;-8;1;1;9;2.08859476912767;Kondo et al. (2022);Experiment 4;Orientation
8;150;131;-33;-19;1;9;1.29848914593458;Kondo et al. (2022);Experiment 4;Orientation
8;72;62;78;-10;1;9;2.13063690718263;Kondo et al. (2022);Experiment 4;Orientation
8;72;64;0;-8;1;9;0.924888503970578;Kondo et al. (2022);Experiment 4;Orientation
8;156;136;-84;-20;1;9;1.3443180269096;Kondo et al. (2022);Experiment 4;Orientation
8;162;130;-6;-32;1;9;1.78459385712631;Kondo et al. (2022);Experiment 4;Orientation
8;55;38;-73;-17;1;9;1.00134704890661;Kondo et al. (2022);Experiment 4;Orientation
8;147;127;88;-20;1;9;2.16455185506493;Kondo et al. (2022);Experiment 4;Orientation
8;130;120;17;-10;1;9;1.9288368569687;Kondo et al. (2022);Experiment 4;Orientation
8;70;104;60;34;1;9;4.54645832604729;Kondo et al. (2022);Experiment 4;Orientation
8;131;134;-61;3;1;9;2.00876732892357;Kondo et al. (2022);Experiment 4;Orientation
8;38;43;-87;5;1;9;5.16284464602359;Kondo et al. (2022);Experiment 4;Orientation
8;29;40;9;11;1;10;1.88623579591513;Kondo et al. (2022);Experiment 4;Orientation
8;63;43;-34;-20;1;10;2.18681423179805;Kondo et al. (2022);Experiment 4;Orientation
8;25;35;38;10;1;10;1.28048968012445;Kondo et al. (2022);Experiment 4;Orientation
8;78;81;-53;3;1;10;3.28474459401332;Kondo et al. (2022);Experiment 4;Orientation
8;4;175;74;-9;1;10;0.680070278001949;Kondo et al. (2022);Experiment 4;Orientation
8;7;18;-3;11;1;10;1.25269939983264;Kondo et al. (2022);Experiment 4;Orientation
8;24;16;-17;-8;1;10;0.982207477791235;Kondo et al. (2022);Experiment 4;Orientation
8;39;39;-15;0;1;10;0.847172840964049;Kondo et al. (2022);Experiment 4;Orientation
8;58;43;-19;-15;1;10;0.730458902195096;Kondo et al. (2022);Experiment 4;Orientation
8;5;21;53;16;1;10;1.20503758196719;Kondo et al. (2022);Experiment 4;Orientation
8;77;75;-72;-2;1;10;0.905065237078816;Kondo et al. (2022);Experiment 4;Orientation
8;92;70;-15;-22;1;10;1.30520981107838;Kondo et al. (2022);Experiment 4;Orientation
8;179;22;-87;23;1;10;1.46415686002001;Kondo et al. (2022);Experiment 4;Orientation
8;150;133;29;-17;1;10;1.63981845695525;Kondo et al. (2022);Experiment 4;Orientation
8;40;41;-70;1;1;10;0.934337905142456;Kondo et al. (2022);Experiment 4;Orientation
8;161;138;59;-23;1;10;1.72839824506082;Kondo et al. (2022);Experiment 4;Orientation
8;161;130;0;-31;1;10;1.6655797350686;Kondo et al. (2022);Experiment 4;Orientation
8;107;140;54;33;1;10;0.722562996903434;Kondo et al. (2022);Experiment 4;Orientation
8;142;128;-35;-14;1;10;1.87011430901475;Kondo et al. (2022);Experiment 4;Orientation
8;43;42;-81;-1;1;10;2.12396592600271;Kondo et al. (2022);Experiment 4;Orientation
8;8;48;35;40;1;10;1.76895567495376;Kondo et al. (2022);Experiment 4;Orientation
8;82;69;-74;-13;1;10;0.793697820045054;Kondo et al. (2022);Experiment 4;Orientation
8;4;3;78;-1;1;10;0.865336622111499;Kondo et al. (2022);Experiment 4;Orientation
8;178;10;6;12;1;10;0.96790503594093;Kondo et al. (2022);Experiment 4;Orientation
8;26;25;-28;-1;1;10;1.26725326594897;Kondo et al. (2022);Experiment 4;Orientation
8;44;36;-18;-8;1;10;0.849811078980565;Kondo et al. (2022);Experiment 4;Orientation
8;121;113;-77;-8;1;10;1.81937409099191;Kondo et al. (2022);Experiment 4;Orientation
8;137;129;-16;-8;1;10;1.15598302101716;Kondo et al. (2022);Experiment 4;Orientation
8;169;133;-32;-36;1;10;1.17021020501852;Kondo et al. (2022);Experiment 4;Orientation
8;134;125;35;-9;1;10;1.1554927539546;Kondo et al. (2022);Experiment 4;Orientation
8;82;45;52;-37;1;10;1.73788607399911;Kondo et al. (2022);Experiment 4;Orientation
8;81;72;1;-9;1;10;4.21840059594251;Kondo et al. (2022);Experiment 4;Orientation
8;71;67;10;-4;1;10;1.93048409209587;Kondo et al. (2022);Experiment 4;Orientation
8;109;116;-38;7;1;10;1.34023262001574;Kondo et al. (2022);Experiment 4;Orientation
8;169;148;-60;-21;1;10;1.50818114681169;Kondo et al. (2022);Experiment 4;Orientation
8;4;133;-15;-51;1;10;1.72199275996536;Kondo et al. (2022);Experiment 4;Orientation
8;18;125;-14;-73;1;10;0.934066695859656;Kondo et al. (2022);Experiment 4;Orientation
8;178;121;20;-57;1;10;1.06508768606;Kondo et al. (2022);Experiment 4;Orientation
8;177;122;1;-55;1;10;1.15976135502569;Kondo et al. (2022);Experiment 4;Orientation
8;4;123;-7;-61;1;10;1.63570409012027;Kondo et al. (2022);Experiment 4;Orientation
8;167;131;17;-36;1;10;1.8334188440349;Kondo et al. (2022);Experiment 4;Orientation
8;45;44;-58;-1;1;10;1.64820308517665;Kondo et al. (2022);Experiment 4;Orientation
8;114;123;-69;9;1;10;1.21815245901234;Kondo et al. (2022);Experiment 4;Orientation
8;13;40;-79;27;1;10;1.23484826902859;Kondo et al. (2022);Experiment 4;Orientation
8;51;42;-38;-9;1;10;1.272367058089;Kondo et al. (2022);Experiment 4;Orientation
8;153;129;78;-24;1;10;1.11028769006953;Kondo et al. (2022);Experiment 4;Orientation
8;65;42;88;-23;1;10;1.27526492415927;Kondo et al. (2022);Experiment 4;Orientation
8;69;51;-4;-18;1;10;0.960717819165438;Kondo et al. (2022);Experiment 4;Orientation
8;58;30;11;-28;1;10;1.83027234603651;Kondo et al. (2022);Experiment 4;Orientation
8;156;148;82;-8;1;10;0.812382216798142;Kondo et al. (2022);Experiment 4;Orientation
9;141;124;NaN;-17;1;1;1.91520023602061;Kondo et al. (2022);Experiment 4;Orientation
9;178;15;-37;17;1;1;1.64804265194107;Kondo et al. (2022);Experiment 4;Orientation
9;144;148;34;4;1;1;0.682448270963505;Kondo et al. (2022);Experiment 4;Orientation
9;14;33;-50;19;1;1;0.966177497990429;Kondo et al. (2022);Experiment 4;Orientation
9;1;9;13;8;1;1;1.66448634699918;Kondo et al. (2022);Experiment 4;Orientation
9;78;72;-77;-6;1;1;1.13621591601986;Kondo et al. (2022);Experiment 4;Orientation
9;124;128;-46;4;1;1;2.39518373808824;Kondo et al. (2022);Experiment 4;Orientation
9;26;26;-82;0;1;1;1.87198578403331;Kondo et al. (2022);Experiment 4;Orientation
9;37;50;-11;13;1;1;1.03050837398041;Kondo et al. (2022);Experiment 4;Orientation
9;28;27;9;-1;1;1;1.78902606200427;Kondo et al. (2022);Experiment 4;Orientation
9;82;79;-54;-3;1;1;1.1628400250338;Kondo et al. (2022);Experiment 4;Orientation
9;158;156;-76;-2;1;1;1.19099878391717;Kondo et al. (2022);Experiment 4;Orientation
9;96;99;62;3;1;1;1.10836435097735;Kondo et al. (2022);Experiment 4;Orientation
9;95;109;1;14;1;1;0.778827707050368;Kondo et al. (2022);Experiment 4;Orientation
9;86;74;9;-12;1;1;1.30571273900568;Kondo et al. (2022);Experiment 4;Orientation
9;96;102;-10;6;1;1;2.01850282098167;Kondo et al. (2022);Experiment 4;Orientation
9;122;122;-26;0;1;1;0.930851579993032;Kondo et al. (2022);Experiment 4;Orientation
9;151;154;-29;3;1;1;1.26830940996297;Kondo et al. (2022);Experiment 4;Orientation
9;106;102;45;-4;1;1;1.73120084090624;Kondo et al. (2022);Experiment 4;Orientation
9;154;154;-48;0;1;1;1.0129403420724;Kondo et al. (2022);Experiment 4;Orientation
9;34;36;-60;2;1;1;1.67839209106751;Kondo et al. (2022);Experiment 4;Orientation
9;23;25;11;2;1;1;1.17841783293989;Kondo et al. (2022);Experiment 4;Orientation
9;154;156;49;2;1;1;1.24225526291411;Kondo et al. (2022);Experiment 4;Orientation
9;57;53;-83;-4;1;1;1.71784621104598;Kondo et al. (2022);Experiment 4;Orientation
9;136;140;-79;4;1;1;0.738207970978692;Kondo et al. (2022);Experiment 4;Orientation
9;160;154;-24;-6;1;1;0.82614308106713;Kondo et al. (2022);Experiment 4;Orientation
9;105;115;55;10;1;1;1.39390800800174;Kondo et al. (2022);Experiment 4;Orientation
9;69;63;36;-6;1;1;1.28021261002868;Kondo et al. (2022);Experiment 4;Orientation
9;55;62;14;7;1;1;2.1814906259533;Kondo et al. (2022);Experiment 4;Orientation
9;162;133;73;-29;1;1;1.49953077896498;Kondo et al. (2022);Experiment 4;Orientation
9;134;140;28;6;1;1;1.86077188595664;Kondo et al. (2022);Experiment 4;Orientation
9;162;156;-28;-6;1;1;0.948001206037588;Kondo et al. (2022);Experiment 4;Orientation
9;55;63;-73;8;1;1;1.73880276607815;Kondo et al. (2022);Experiment 4;Orientation
9;64;63;-9;-1;1;1;0.617547165020369;Kondo et al. (2022);Experiment 4;Orientation
9;88;81;-24;-7;1;1;1.1059584870236;Kondo et al. (2022);Experiment 4;Orientation
9;107;106;-19;-1;1;1;1.04234430508222;Kondo et al. (2022);Experiment 4;Orientation
9;92;81;15;-11;1;1;1.71787489601411;Kondo et al. (2022);Experiment 4;Orientation
9;58;60;34;2;1;1;0.849622586043552;Kondo et al. (2022);Experiment 4;Orientation
9;152;158;86;6;1;1;1.6036732790526;Kondo et al. (2022);Experiment 4;Orientation
9;89;86;63;-3;1;1;2.09596881398465;Kondo et al. (2022);Experiment 4;Orientation
9;108;100;-19;-8;1;1;2.08185649500228;Kondo et al. (2022);Experiment 4;Orientation
9;94;89;14;-5;1;1;3.22947135998402;Kondo et al. (2022);Experiment 4;Orientation
9;12;10;82;-2;1;1;0.980564113939181;Kondo et al. (2022);Experiment 4;Orientation
9;146;136;46;-10;1;1;1.53164430696052;Kondo et al. (2022);Experiment 4;Orientation
9;99;112;47;13;1;1;2.085680584074;Kondo et al. (2022);Experiment 4;Orientation
9;157;151;-58;-6;1;1;1.11377972795162;Kondo et al. (2022);Experiment 4;Orientation
9;77;76;80;-1;1;1;1.43206893093884;Kondo et al. (2022);Experiment 4;Orientation
9;57;57;20;0;1;1;1.22955450695008;Kondo et al. (2022);Experiment 4;Orientation
9;97;107;-40;10;1;1;0.955275888089091;Kondo et al. (2022);Experiment 4;Orientation
9;65;65;32;0;1;1;1.74615859298501;Kondo et al. (2022);Experiment 4;Orientation
9;132;129;-67;-3;1;2;1.69044385803863;Kondo et al. (2022);Experiment 4;Orientation
9;37;30;-85;-7;1;2;1.03564077697229;Kondo et al. (2022);Experiment 4;Orientation
9;116;116;-79;0;1;2;2.32976452808362;Kondo et al. (2022);Experiment 4;Orientation
9;101;143;15;42;1;2;1.04381344898138;Kondo et al. (2022);Experiment 4;Orientation
9;64;56;37;-8;1;2;1.39976829499938;Kondo et al. (2022);Experiment 4;Orientation
9;161;135;83;-26;1;2;1.01978224003688;Kondo et al. (2022);Experiment 4;Orientation
9;8;20;-27;12;1;2;0.979691605083644;Kondo et al. (2022);Experiment 4;Orientation
9;29;9;-21;-20;1;2;2.23594177304767;Kondo et al. (2022);Experiment 4;Orientation
9;116;109;-87;-7;1;2;1.85848146292847;Kondo et al. (2022);Experiment 4;Orientation
9;13;8;-77;-5;1;2;1.30541486002039;Kondo et al. (2022);Experiment 4;Orientation
9;17;7;-4;-10;1;2;2.2336408860283;Kondo et al. (2022);Experiment 4;Orientation
9;9;3;8;-6;1;2;0.846754180965945;Kondo et al. (2022);Experiment 4;Orientation
9;153;160;36;7;1;2;2.21687440399546;Kondo et al. (2022);Experiment 4;Orientation
9;16;4;-43;-12;1;2;1.89013921504375;Kondo et al. (2022);Experiment 4;Orientation
9;147;149;49;2;1;2;1.05882209888659;Kondo et al. (2022);Experiment 4;Orientation
9;84;76;63;-8;1;2;0.78792012098711;Kondo et al. (2022);Experiment 4;Orientation
9;12;12;72;0;1;2;0.960599168902263;Kondo et al. (2022);Experiment 4;Orientation
9;102;119;-90;17;1;2;1.14962705108337;Kondo et al. (2022);Experiment 4;Orientation
9;37;44;65;7;1;2;1.2745667869458;Kondo et al. (2022);Experiment 4;Orientation
9;160;164;57;4;1;2;0.92921940900851;Kondo et al. (2022);Experiment 4;Orientation
9;106;116;54;10;1;2;1.7561494410038;Kondo et al. (2022);Experiment 4;Orientation
9;105;115;1;10;1;2;1.84925441606902;Kondo et al. (2022);Experiment 4;Orientation
9;162;140;-57;-22;1;2;1.33107718895189;Kondo et al. (2022);Experiment 4;Orientation
9;92;82;70;-10;1;2;1.78072624700144;Kondo et al. (2022);Experiment 4;Orientation
9;62;73;30;11;1;2;1.54943163599819;Kondo et al. (2022);Experiment 4;Orientation
9;142;134;-80;-8;1;2;1.15545786393341;Kondo et al. (2022);Experiment 4;Orientation
9;81;78;61;-3;1;2;2.21699681796599;Kondo et al. (2022);Experiment 4;Orientation
9;149;139;-68;-10;1;2;1.21661406196654;Kondo et al. (2022);Experiment 4;Orientation
9;40;43;-71;3;1;2;1.84884793497622;Kondo et al. (2022);Experiment 4;Orientation
9;89;89;-49;0;1;2;0.826660085935146;Kondo et al. (2022);Experiment 4;Orientation
9;13;12;76;-1;1;2;1.37745687994175;Kondo et al. (2022);Experiment 4;Orientation
9;66;84;-53;18;1;2;1.36161899100989;Kondo et al. (2022);Experiment 4;Orientation
9;128;115;-62;-13;1;2;1.67748067097273;Kondo et al. (2022);Experiment 4;Orientation
9;70;59;58;-11;1;2;1.30538534908555;Kondo et al. (2022);Experiment 4;Orientation
9;103;116;-33;13;1;2;1.02522393502295;Kondo et al. (2022);Experiment 4;Orientation
9;7;1;-84;-6;1;2;1.60086826595943;Kondo et al. (2022);Experiment 4;Orientation
9;106;124;81;18;1;2;0.925139822997153;Kondo et al. (2022);Experiment 4;Orientation
9;24;19;82;-5;1;2;1.3300586809637;Kondo et al. (2022);Experiment 4;Orientation
9;76;82;-52;6;1;2;1.3242537350161;Kondo et al. (2022);Experiment 4;Orientation
9;58;149;18;-89;1;2;1.20699144899845;Kondo et al. (2022);Experiment 4;Orientation
9;163;165;75;2;1;2;1.85155930998735;Kondo et al. (2022);Experiment 4;Orientation
9;74;63;89;-11;1;2;0.882545542088337;Kondo et al. (2022);Experiment 4;Orientation
9;31;30;43;-1;1;2;1.51115013600793;Kondo et al. (2022);Experiment 4;Orientation
9;103;122;-72;19;1;2;0.981319201993756;Kondo et al. (2022);Experiment 4;Orientation
9;136;141;-33;5;1;2;1.34059217502363;Kondo et al. (2022);Experiment 4;Orientation
9;135;130;1;-5;1;2;1.30082562204916;Kondo et al. (2022);Experiment 4;Orientation
9;155;162;-20;7;1;2;1.32556466199458;Kondo et al. (2022);Experiment 4;Orientation
9;129;146;26;17;1;2;0.912529847002588;Kondo et al. (2022);Experiment 4;Orientation
9;5;172;-56;-13;1;2;0.74994866293855;Kondo et al. (2022);Experiment 4;Orientation
9;151;144;34;-7;1;2;0.661157527938485;Kondo et al. (2022);Experiment 4;Orientation
9;90;83;61;-7;1;3;1.07291887502652;Kondo et al. (2022);Experiment 4;Orientation
9;128;131;-38;3;1;3;2.11093010089826;Kondo et al. (2022);Experiment 4;Orientation
9;178;177;-50;-1;1;3;1.03628704301082;Kondo et al. (2022);Experiment 4;Orientation
9;62;54;-64;-8;1;3;0.842920106020756;Kondo et al. (2022);Experiment 4;Orientation
9;90;90;-28;0;1;3;0.870803990983404;Kondo et al. (2022);Experiment 4;Orientation
9;143;146;-53;3;1;3;1.28530130302534;Kondo et al. (2022);Experiment 4;Orientation
9;81;68;62;-13;1;3;0.753006484010257;Kondo et al. (2022);Experiment 4;Orientation
9;133;135;-52;2;1;3;0.951713702990673;Kondo et al. (2022);Experiment 4;Orientation
9;139;124;-6;-15;1;3;1.20438841800205;Kondo et al. (2022);Experiment 4;Orientation
9;179;178;-40;-1;1;3;1.40853322506882;Kondo et al. (2022);Experiment 4;Orientation
9;3;7;-4;4;1;3;1.54657537303865;Kondo et al. (2022);Experiment 4;Orientation
9;132;147;51;15;1;3;0.810740937013179;Kondo et al. (2022);Experiment 4;Orientation
9;14;24;-62;10;1;3;0.611481321044266;Kondo et al. (2022);Experiment 4;Orientation
9;168;160;26;-8;1;3;1.27832863293588;Kondo et al. (2022);Experiment 4;Orientation
9;108;113;60;5;1;3;0.818929063971154;Kondo et al. (2022);Experiment 4;Orientation
9;75;57;33;-18;1;3;1.53015279700048;Kondo et al. (2022);Experiment 4;Orientation
9;32;144;43;-68;1;3;1.23653751297388;Kondo et al. (2022);Experiment 4;Orientation
9;15;18;17;3;1;3;1.48234110791236;Kondo et al. (2022);Experiment 4;Orientation
9;92;92;-77;0;1;3;1.9258678330807;Kondo et al. (2022);Experiment 4;Orientation
9;152;158;-60;6;1;3;0.649601873010397;Kondo et al. (2022);Experiment 4;Orientation
9;99;96;53;-3;1;3;2.00366401299834;Kondo et al. (2022);Experiment 4;Orientation
