obs;theta;resp;error;rt;block;delta;trial;cond;study;experiment;stimulus;expnum
3;77;NaN;NaN;2.00873719473748;1;-86;1619;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;55;53;-2;2.28697116787771;1;22;1620;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;159;NaN;NaN;2.00872419425286;1;76;1621;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;18;149;-49;3.23450531809794;1;-39;1622;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;67;37;-30;1.76463428290299;1;-49;1623;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;129;137.5;8.5;3.73820942980819;1;-62;1624;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;87;NaN;NaN;2.0087553269932;1;42;1625;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;52;52.5;0.5;1.98766443581553;1;35;1626;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;157;40;63;2.94384390818777;1;75;1627;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;135;143;8;3.42241329382523;1;22;1628;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;134;NaN;NaN;2.00877038018371;1;1;1629;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;76;45.5;-30.5;2.18821332995503;1;58;1630;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;66;NaN;NaN;2.00874985310475;1;10;1631;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;139;143;4;3.41164855059105;1;-73;1632;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;17;44;27;1.8469526661338;1;-58;1633;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;33;38.5;5.5;5.53681892536224;1;-16;1634;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;85;80;-5;1.61502983974788;1;-52;1635;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;35;115;80;1.93012292321691;1;50;1636;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;113;NaN;NaN;2.00876559053177;1;-78;1637;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;149;149;0;2.73217549443871;1;-36;1638;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;104;NaN;NaN;2.00872419425286;1;45;1639;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;41;42.5;1.5;4.8937670684827;1;63;1640;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;133;NaN;NaN;2.00877482772012;1;88;1641;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;116;137;21;1.65680279107619;1;17;1642;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;127;152;25;5.13044636158338;1;-11;1643;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;116;132;16;2.09686303121634;1;11;1644;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;92;100;8;1.0969680614453;1;24;1645;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;178;86.5;88.5;3.3695516135067;1;-86;1646;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;144;124.5;-19.5;2.16571222833409;1;34;1647;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;114;126.5;12.5;2.72295541402673;1;30;1648;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;179;100;-79;3.98630041130309;1;-65;1649;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;44;68.5;24.5;2.54974448595749;1;-45;1650;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;79;67.5;-11.5;3.84608060732353;1;NaN;1651;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;88;57;-31;3.86402743397412;1;-9;1652;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;16;NaN;NaN;2.00871324647596;1;72;1653;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;56;67.5;11.5;2.66043847918445;1;-40;1654;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;83;NaN;NaN;2.00875703758174;1;-27;1655;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;4;76;72;1.90507372664615;1;79;1656;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;154;NaN;NaN;2.00872693119709;1;30;1657;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;20;127;-73;2.38821004562124;1;-46;1658;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;48;41;-7;3.13628563180464;1;-28;1659;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;109;136;27;2.89475134200256;1;-61;1660;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;158;131.5;-26.5;2.34244628768647;1;-49;1661;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;75;45;-30;3.12448427099662;1;83;1662;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;16;87;71;2.64286798234752;1;59;1663;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;123;123;0;3.05285057538276;1;73;1664;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;123;NaN;NaN;2.00873411567409;1;0;1665;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;75;59;-16;2.05789578969961;1;48;1666;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;168;NaN;NaN;2.00869716692978;1;87;1667;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;104;133.5;29.5;2.08677499740952;1;64;1668;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;2;NaN;NaN;2.00873753685664;1;-78;1669;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;113;120.5;7.5;1.586221792586;1;69;1670;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;51;50;-1;2.38260204717517;1;62;1671;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;87;83;-4;2.78698930013161;1;-36;1672;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;51;NaN;NaN;2.00873616838362;1;36;1673;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;68;62.5;-5.5;1.83451257099841;1;-17;1674;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;2;NaN;NaN;2.00855860913543;1;66;1675;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;20;65.5;45.5;1.86441881698011;1;-18;1676;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;73;NaN;NaN;2.00871119376825;1;-53;1677;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;131;142.5;11.5;2.65302991364479;1;-58;1678;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;133;133.5;0.5;4.31076410710921;1;-2;1679;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;63;50.5;-12.5;2.49423515434682;1;70;1680;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;155;146.5;-8.5;2.1976072063153;1;88;1681;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;41;49.5;8.5;1.84971595331444;1;-66;1682;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;75;NaN;NaN;2.00873822109133;1;-34;1683;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;179;174.5;-4.5;3.0466921090574;1;76;1684;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;167;NaN;NaN;2.0087638799414;1;12;1685;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;54;56.5;2.5;1.48390729581297;1;-67;1686;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;55;NaN;NaN;2.0087457476875;1;-1;1687;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;141;138;-3;2.48783309999453;1;-86;1688;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;31;48.5;17.5;4.14409687024454;1;-70;1689;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;20;122.5;-77.5;3.42171400460938;1;11;1690;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;95;NaN;NaN;2.00874095803556;1;-75;1691;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;25;35;10;4.22784017499544;1;70;1692;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;51;36.5;-14.5;2.33439659299256;1;-26;1693;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;83;48.5;-34.5;3.59675184286061;1;-32;1694;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;75;NaN;NaN;2.00876216935285;1;8;1695;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;16;126.5;-69.5;4.34818121191529;1;59;1696;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;124;NaN;NaN;2.00872693119709;1;72;1697;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;115;138.5;23.5;2.46075685420692;1;9;1698;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;99;115;16;1.16622951076715;1;16;1699;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;129;133.5;4.5;3.89945854372127;1;-30;1700;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;134;143.5;9.5;2.33551497677399;1;NaN;1701;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;21;54.5;33.5;1.94996508364966;1;-67;1702;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;146;NaN;NaN;2.00880527622212;1;55;1703;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;148;132.5;-15.5;2.58302127858587;1;-2;1704;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;94;NaN;NaN;2.0087224836625;1;54;1705;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;159;143;-16;2.56669677554783;1;-65;1706;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;25;128.5;-76.5;2.77145372122686;1;-46;1707;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;73;41.5;-31.5;1.89637982373642;1;-48;1708;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;32;35.5;3.5;4.20040538953253;1;41;1709;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;50;39;-11;4.17973119809358;1;-18;1710;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;119;NaN;NaN;2.00874677404136;1;-69;1711;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;7;109;-78;2.37956677617512;1;-68;1712;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;112;132.5;20.5;3.54415427764798;1;75;1713;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;54;47.5;-6.5;2.65395260592231;1;58;1714;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;160;146.5;-13.5;2.87950245799038;1;74;1715;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;127;142.5;15.5;3.05609214354263;1;33;1716;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;100;112.5;12.5;3.68972891274461;1;27;1717;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;29;70;41;3.83390531152691;1;71;1718;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;74;NaN;NaN;2.00876216935285;1;-45;1719;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;102;119;17;2.28736118241068;1;-28;1720;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;116;NaN;NaN;2.00871393071247;1;-14;1721;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;127;136;9;3.15504738355958;1;-11;1722;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;86;NaN;NaN;2.0087580639356;1;41;1723;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;31;48.5;17.5;2.81176822347334;1;55;1724;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;39;NaN;NaN;2.00873172084903;1;-8;1725;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;78;61;-17;2.65855169835231;1;-39;1726;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;0;14;14;3.17162163274588;1;78;1727;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;42;50;8;2.36828543474439;1;-42;1728;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;45;45.5;0.5;1.34968824175667;1;-3;1729;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;140;146.5;6.5;1.81149487118273;1;85;1730;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;102;NaN;NaN;2.00874745827787;1;38;1731;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;1;85.5;84.5;2.33010335406652;1;-79;1732;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;168;NaN;NaN;2.00873822109133;1;13;1733;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;67;59;-8;1.77210306121378;1;-79;1734;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;71;NaN;NaN;2.00873069449517;1;-4;1735;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;121;132;11;1.22858291319972;1;-50;1736;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;37;NaN;NaN;2.00873856320868;1;84;1737;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;123;137;14;2.0991090359621;1;-86;1738;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;84;56.5;-27.5;3.09828863697112;1;39;1739;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;43;32.5;-10.5;1.26648411499082;1;41;1740;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;116;NaN;NaN;2.0087276154336;1;-73;1741;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;44;40.5;-3.5;1.45533428372437;1;72;1742;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;61;49;-12;1.6092015173017;1;-17;1743;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;166;153;-13;3.24387798314092;1;75;1744;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;170;NaN;NaN;2.00871016741439;1;-4;1745;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;129;139.5;10.5;2.36106948164706;1;41;1746;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;38;NaN;NaN;2.00871974672009;1;-89;1747;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;175;86;-89;3.40993111817443;1;43;1748;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;68;NaN;NaN;2.00873172085085;1;-73;1749;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;106;135;29;1.67241876771368;1;-38;1750;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;33;121;88;1.84426977668954;1;NaN;1751;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;63;53;-10;1.60614298228029;1;-30;1752;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;94;NaN;NaN;2.00871769401056;1;-31;1753;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;95;58;-37;3.03719354458372;1;-1;1754;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;71;NaN;NaN;2.00874266862593;1;24;1755;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;74;38.5;-35.5;2.5149599792494;1;-3;1756;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;120;NaN;NaN;2.00872453637021;1;-46;1757;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;15;32;17;2.86154742050712;1;-75;1758;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;101;96;-5;2.95915676826735;1;-86;1759;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;122;121.5;-0.5;1.45992448108518;1;-21;1760;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;86;NaN;NaN;2.00870811470486;1;36;1761;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;120;130;10;3.15283251155233;1;-34;1762;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;117;128;11;1.60642899293816;1;3;1763;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;114;133;19;1.5381863710536;1;3;1764;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;102;NaN;NaN;2.00871564130284;1;12;1765;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;164;155;-9;1.62776484061033;1;-62;1766;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;94;71.5;-22.5;2.65475521477856;1;70;1767;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;36;121;85;2.7520922365984;1;58;1768;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;163;151.5;-11.5;4.54987791198073;1;53;1769;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;137;142;5;1.66721686334859;1;26;1770;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;163;150;-13;1.86015773714462;1;-26;1771;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;160;148.5;-11.5;3.06147810739822;1;3;1772;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;42;NaN;NaN;2.0087334314394;1;-62;1773;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;134;151;17;2.92211530903842;1;88;1774;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;56;NaN;NaN;2.0087043514086;1;78;1775;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;131;149;18;2.53232657375338;1;-75;1776;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;135;142.5;7.5;1.97930922973683;1;-4;1777;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;171;154;-17;1.87936355807688;1;-36;1778;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;15;NaN;NaN;2.00872453637203;1;-24;1779;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;65;60.5;-4.5;3.10741155586584;1;-50;1780;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;106;120;14;1.75477170486556;1;-41;1781;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;25;45.5;20.5;2.16851041154951;1;81;1782;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;69;NaN;NaN;2.00872043095478;1;-44;1783;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;142;140;-2;3.92865660541975;1;-73;1784;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;56;NaN;NaN;2.0087115358856;1;86;1785;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;33;40;7;2.72312065702681;1;23;1786;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;96;75;-21;3.0573425848761;1;-63;1787;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;120;111.5;-8.5;3.37068368200562;1;-24;1788;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;80;NaN;NaN;2.00871495706633;1;40;1789;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;2;88;86;2.03479119190706;1;78;1790;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;51;NaN;NaN;2.00870640411631;1;-49;1791;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;154;134;-20;3.56065052392842;1;77;1792;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;16;NaN;NaN;2.00874677404136;1;-42;1793;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;20;90.5;70.5;4.58512906765463;1;-4;1794;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;6;NaN;NaN;2.00871837824707;1;14;1795;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;89;84;-5;2.34443296698009;1;-83;1796;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;161;94;-67;2.23842872745445;1;-72;1797;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;121;112;-9;3.42465553527472;1;40;1798;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;53;NaN;NaN;2.00872693119709;1;68;1799;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;104;110;6;2.20649680072711;1;-51;1800;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;135;125.5;-9.5;1.54629764570564;2;NaN;1801;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;141;130.5;-10.5;1.85685800763713;2;-6;1802;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;7;NaN;NaN;2.00870058682449;2;-46;1803;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;136;149;13;3.98160689301767;2;51;1804;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;103;NaN;NaN;2.00875224664378;2;33;1805;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;48;44;-4;3.15717775113262;2;55;1806;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;126;140;14;2.60243750081099;2;-78;1807;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;90;93.5;3.5;2.57406325928605;2;36;1808;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;150;NaN;NaN;2.00870400800522;2;-60;1809;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;121;137;16;3.16618298143112;2;29;1810;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;35;NaN;NaN;2.00872487720335;2;86;1811;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;70;65;-5;2.94224039978144;2;-35;1812;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;9;NaN;NaN;2.00872932473794;2;61;1813;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;129;131;2;4.14363706235235;2;60;1814;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;78;47;-31;2.98940102555571;2;51;1815;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;60;51;-9;4.09736799611528;2;18;1816;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;127;101;-26;6.48921422912281;2;-67;1817;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;21;47.5;26.5;3.58482423922032;2;-74;1818;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;93;NaN;NaN;2.00871564001682;2;-72;1819;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;39;53.5;14.5;3.13647858507829;2;54;1820;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;83;NaN;NaN;2.00870092894183;2;-44;1821;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;120;125.5;5.5;2.76260517968876;2;-37;1822;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;27;NaN;NaN;2.00874300945725;2;-87;1823;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;39;42;3;1.3147063316701;2;-12;1824;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;59;NaN;NaN;2.00873240379951;2;-20;1825;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;58;49;-9;3.02923553623259;2;1;1826;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;159;NaN;NaN;2.00869716564557;2;79;1827;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;124;139;15;2.45119568085283;2;35;1828;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;38;NaN;NaN;2.00872761414757;2;86;1829;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;97;125;28;1.85621072035974;2;-59;1830;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;78;NaN;NaN;2.00873685133229;2;19;1831;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;32;45;13;1.47734102353206;2;46;1832;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;147;138;-9;3.02225872362214;2;65;1833;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;42;41.5;-0.5;2.66495033023602;2;-75;1834;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;114;124.5;10.5;2.17821937731424;2;-72;1835;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;17;41.5;24.5;3.01501061142881;2;-83;1836;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;171;145;-26;3.64220803541684;2;26;1837;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;79;62.5;-16.5;1.71602136488218;2;-88;1838;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;60;NaN;NaN;2.00873206168035;2;19;1839;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;20;119.5;-80.5;2.47026089128303;2;40;1840;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;76;NaN;NaN;2.00875361511498;2;-56;1841;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;175;109.5;-65.5;4.73865999794361;2;81;1842;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;146;NaN;NaN;2.00874916758039;2;29;1843;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;37;61;24;2.15616645028786;2;-71;1844;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;130;125.5;-4.5;3.67372976264778;2;87;1845;1;Pascucci et al. (2024);Experiment 1;Orientation;1
3;76;53.5;-22.5;2.43459235163391;2;54;1846;1;Pascucci et al. (2024);Experiment 1;Orientation;1
