obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
3;165;163;-31;-2;1;5;1.02119703299832;Kondo et al. (2022);Experiment 2;Orientation
3;51;34;-66;-17;1;5;1.20991428598063;Kondo et al. (2022);Experiment 2;Orientation
3;63;51;-12;-12;1;5;0.749971584009472;Kondo et al. (2022);Experiment 2;Orientation
3;154;151;89;-3;1;5;1.00394305301597;Kondo et al. (2022);Experiment 2;Orientation
3;177;170;-23;-7;1;5;1.19266723998589;Kondo et al. (2022);Experiment 2;Orientation
3;11;16;-14;5;1;5;1.15735715202754;Kondo et al. (2022);Experiment 2;Orientation
3;106;100;85;-6;1;5;1.44367310998496;Kondo et al. (2022);Experiment 2;Orientation
3;175;160;-69;-15;1;5;1.14090033096727;Kondo et al. (2022);Experiment 2;Orientation
3;12;22;-17;10;1;5;0.948615354020149;Kondo et al. (2022);Experiment 2;Orientation
3;100;105;-88;5;1;5;0.674357037001755;Kondo et al. (2022);Experiment 2;Orientation
3;134;126;-34;-8;1;5;1.0207745989901;Kondo et al. (2022);Experiment 2;Orientation
3;163;144;-29;-19;1;5;1.41620094201062;Kondo et al. (2022);Experiment 2;Orientation
3;94;93;69;-1;1;5;0.971455481019802;Kondo et al. (2022);Experiment 2;Orientation
3;45;52;49;7;1;5;1.32129025395261;Kondo et al. (2022);Experiment 2;Orientation
3;13;22;32;9;1;5;0.896864631969947;Kondo et al. (2022);Experiment 2;Orientation
3;1;6;12;5;1;5;0.545353224966675;Kondo et al. (2022);Experiment 2;Orientation
3;99;94;82;-5;1;5;1.71126724901842;Kondo et al. (2022);Experiment 2;Orientation
3;78;64;21;-14;1;5;1.19909357000142;Kondo et al. (2022);Experiment 2;Orientation
3;69;62;9;-7;1;5;1.09240816300735;Kondo et al. (2022);Experiment 2;Orientation
3;31;36;38;5;1;5;1.04532444797223;Kondo et al. (2022);Experiment 2;Orientation
3;139;41;72;82;1;5;0.00116342300316319;Kondo et al. (2022);Experiment 2;Orientation
3;149;42;-10;73;1;5;2.55527711601462;Kondo et al. (2022);Experiment 2;Orientation
3;53;40;-84;-13;1;5;1.47381357202539;Kondo et al. (2022);Experiment 2;Orientation
3;146;137;87;-9;1;5;0.63460126100108;Kondo et al. (2022);Experiment 2;Orientation
3;168;170;-22;2;1;5;1.5578947730246;Kondo et al. (2022);Experiment 2;Orientation
3;137;130;31;-7;1;5;1.21985035797115;Kondo et al. (2022);Experiment 2;Orientation
3;137;135;0;-2;1;5;0.879653081996366;Kondo et al. (2022);Experiment 2;Orientation
3;34;33;-77;-1;1;5;0.896513938030694;Kondo et al. (2022);Experiment 2;Orientation
3;56;40;-22;-16;1;5;0.5377604450332;Kondo et al. (2022);Experiment 2;Orientation
3;148;134;88;-14;1;5;1.36921203200473;Kondo et al. (2022);Experiment 2;Orientation
3;111;114;37;3;1;5;1.83095555799082;Kondo et al. (2022);Experiment 2;Orientation
3;77;69;34;-8;1;5;1.4335459509748;Kondo et al. (2022);Experiment 2;Orientation
3;45;62;32;17;1;5;1.24405507196207;Kondo et al. (2022);Experiment 2;Orientation
3;0;175;45;-5;1;5;1.57421420299215;Kondo et al. (2022);Experiment 2;Orientation
3;145;147;35;2;1;5;1.16451152099762;Kondo et al. (2022);Experiment 2;Orientation
3;25;41;-60;16;1;6;1.31373081798665;Kondo et al. (2022);Experiment 2;Orientation
3;166;166;39;0;1;6;1.82543682598043;Kondo et al. (2022);Experiment 2;Orientation
3;90;99;76;9;1;6;0.941461315029301;Kondo et al. (2022);Experiment 2;Orientation
3;126;124;-36;-2;1;6;0.947624498046935;Kondo et al. (2022);Experiment 2;Orientation
3;7;22;-61;15;1;6;1.27358743996592;Kondo et al. (2022);Experiment 2;Orientation
3;142;124;45;-18;1;6;0.699285063950811;Kondo et al. (2022);Experiment 2;Orientation
3;117;112;25;-5;1;6;1.64369572000578;Kondo et al. (2022);Experiment 2;Orientation
3;153;151;-36;-2;1;6;1.26977575500496;Kondo et al. (2022);Experiment 2;Orientation
3;5;179;-32;-6;1;6;5.15985444700345;Kondo et al. (2022);Experiment 2;Orientation
3;154;152;31;-2;1;6;2.005241524952;Kondo et al. (2022);Experiment 2;Orientation
3;42;55;-68;13;1;6;1.49878102599178;Kondo et al. (2022);Experiment 2;Orientation
3;122;121;-80;-1;1;6;1.08986322197597;Kondo et al. (2022);Experiment 2;Orientation
3;120;122;2;2;1;6;3.50638073997106;Kondo et al. (2022);Experiment 2;Orientation
3;88;82;32;-6;1;6;1.05862305895425;Kondo et al. (2022);Experiment 2;Orientation
3;135;123;-47;-12;1;6;0.788659327023197;Kondo et al. (2022);Experiment 2;Orientation
3;113;102;22;-11;1;6;0.897044514014851;Kondo et al. (2022);Experiment 2;Orientation
3;101;98;12;-3;1;6;0.906374243029859;Kondo et al. (2022);Experiment 2;Orientation
3;140;118;-39;-22;1;6;1.89000484603457;Kondo et al. (2022);Experiment 2;Orientation
3;106;101;34;-5;1;6;0.673535434005316;Kondo et al. (2022);Experiment 2;Orientation
3;77;81;29;4;1;6;0.788404271996114;Kondo et al. (2022);Experiment 2;Orientation
3;57;60;20;3;1;6;1.38423130899901;Kondo et al. (2022);Experiment 2;Orientation
3;112;128;-55;16;1;6;0.677686351991724;Kondo et al. (2022);Experiment 2;Orientation
3;131;120;-19;-11;1;6;1.07057530595921;Kondo et al. (2022);Experiment 2;Orientation
3;133;130;-2;-3;1;6;0.784100471006241;Kondo et al. (2022);Experiment 2;Orientation
3;162;153;-29;-9;1;6;1.55688110704068;Kondo et al. (2022);Experiment 2;Orientation
3;158;147;4;-11;1;6;0.706901537952945;Kondo et al. (2022);Experiment 2;Orientation
3;128;146;30;18;1;6;1.61117296601878;Kondo et al. (2022);Experiment 2;Orientation
3;20;34;-72;14;1;6;1.5677120879991;Kondo et al. (2022);Experiment 2;Orientation
3;93;101;-73;8;1;6;1.13283245498314;Kondo et al. (2022);Experiment 2;Orientation
3;79;69;14;-10;1;6;1.14875560603105;Kondo et al. (2022);Experiment 2;Orientation
3;27;25;52;-2;1;6;1.58740163804032;Kondo et al. (2022);Experiment 2;Orientation
3;13;24;14;11;1;6;0.894870542048011;Kondo et al. (2022);Experiment 2;Orientation
3;41;16;-28;-25;1;6;1.19237257703207;Kondo et al. (2022);Experiment 2;Orientation
3;29;31;12;2;1;6;1.48585258499952;Kondo et al. (2022);Experiment 2;Orientation
3;165;148;44;-17;1;6;0.934488016006071;Kondo et al. (2022);Experiment 2;Orientation
3;145;143;20;-2;1;6;1.20437274500728;Kondo et al. (2022);Experiment 2;Orientation
3;165;160;-20;-5;1;6;0.585398158000316;Kondo et al. (2022);Experiment 2;Orientation
3;116;115;49;-1;1;6;1.17352852900513;Kondo et al. (2022);Experiment 2;Orientation
3;29;41;87;12;1;6;0.947469601989724;Kondo et al. (2022);Experiment 2;Orientation
3;71;56;-42;-15;1;6;1.23323064198485;Kondo et al. (2022);Experiment 2;Orientation
3;43;54;28;11;1;6;0.70876860601129;Kondo et al. (2022);Experiment 2;Orientation
3;105;125;-62;20;1;6;0.813358111015987;Kondo et al. (2022);Experiment 2;Orientation
3;136;130;-31;-6;1;6;0.961893244006205;Kondo et al. (2022);Experiment 2;Orientation
3;126;127;10;1;1;6;0.870904608047567;Kondo et al. (2022);Experiment 2;Orientation
3;35;31;-89;-4;1;6;0.873056364012882;Kondo et al. (2022);Experiment 2;Orientation
3;14;23;21;9;1;6;0.82629855099367;Kondo et al. (2022);Experiment 2;Orientation
3;115;126;79;11;1;6;0.901154717023019;Kondo et al. (2022);Experiment 2;Orientation
3;135;143;-20;8;1;6;0.781293028965592;Kondo et al. (2022);Experiment 2;Orientation
3;25;39;-70;14;1;6;0.651109369006008;Kondo et al. (2022);Experiment 2;Orientation
3;74;43;-49;-31;1;6;0.741230764018837;Kondo et al. (2022);Experiment 2;Orientation
3;29;37;45;8;1;7;0.653521035041194;Kondo et al. (2022);Experiment 2;Orientation
3;39;55;-10;16;1;7;0.959493373986334;Kondo et al. (2022);Experiment 2;Orientation
3;103;128;-64;25;1;7;0.749050247017294;Kondo et al. (2022);Experiment 2;Orientation
3;133;129;-30;-4;1;7;1.14925881696399;Kondo et al. (2022);Experiment 2;Orientation
3;102;125;31;23;1;7;1.21848393400433;Kondo et al. (2022);Experiment 2;Orientation
3;147;141;-45;-6;1;7;0.685850974987261;Kondo et al. (2022);Experiment 2;Orientation
3;165;160;-18;-5;1;7;1.35973312699934;Kondo et al. (2022);Experiment 2;Orientation
3;168;160;-3;-8;1;7;1.02052809001179;Kondo et al. (2022);Experiment 2;Orientation
3;98;111;70;13;1;7;0.775910718017258;Kondo et al. (2022);Experiment 2;Orientation
3;7;28;-89;21;1;7;1.22295492101694;Kondo et al. (2022);Experiment 2;Orientation
3;89;56;-82;-33;1;7;1.04875212197658;Kondo et al. (2022);Experiment 2;Orientation
3;69;71;20;2;1;7;1.09178661898477;Kondo et al. (2022);Experiment 2;Orientation
3;33;63;36;30;1;7;0.845254110055976;Kondo et al. (2022);Experiment 2;Orientation
3;175;165;38;-10;1;7;0.75056376599241;Kondo et al. (2022);Experiment 2;Orientation
3;48;44;-53;-4;1;7;0.74124772194773;Kondo et al. (2022);Experiment 2;Orientation
3;10;20;38;10;1;7;0.707814852998126;Kondo et al. (2022);Experiment 2;Orientation
3;18;30;-8;12;1;7;0.89159190497594;Kondo et al. (2022);Experiment 2;Orientation
3;72;54;-54;-18;1;7;1.40509688400198;Kondo et al. (2022);Experiment 2;Orientation
3;160;141;-88;-19;1;7;0.889436644967645;Kondo et al. (2022);Experiment 2;Orientation
3;59;73;-79;14;1;7;0.961026233038865;Kondo et al. (2022);Experiment 2;Orientation
3;111;127;-52;16;1;7;1.11136364401318;Kondo et al. (2022);Experiment 2;Orientation
3;153;143;-42;-10;1;7;1.07234068703838;Kondo et al. (2022);Experiment 2;Orientation
3;29;40;-56;11;1;7;0.905076120980084;Kondo et al. (2022);Experiment 2;Orientation
3;9;10;20;1;1;7;0.761396386020351;Kondo et al. (2022);Experiment 2;Orientation
3;148;140;41;-8;1;7;0.983086475986056;Kondo et al. (2022);Experiment 2;Orientation
3;175;162;-27;-13;1;7;1.25216720503522;Kondo et al. (2022);Experiment 2;Orientation
3;43;50;-48;7;1;7;0.958794036007021;Kondo et al. (2022);Experiment 2;Orientation
3;80;60;-37;-20;1;7;0.868155341944657;Kondo et al. (2022);Experiment 2;Orientation
3;39;50;41;11;1;7;0.981194143998437;Kondo et al. (2022);Experiment 2;Orientation
3;174;163;45;-11;1;7;1.04271032998804;Kondo et al. (2022);Experiment 2;Orientation
3;166;157;8;-9;1;7;0.565410765993875;Kondo et al. (2022);Experiment 2;Orientation
3;148;152;18;4;1;7;1.34788153000409;Kondo et al. (2022);Experiment 2;Orientation
3;1;174;-33;-7;1;7;1.49755225802073;Kondo et al. (2022);Experiment 2;Orientation
3;121;125;60;4;1;7;1.41098005999811;Kondo et al. (2022);Experiment 2;Orientation
3;123;117;-2;-6;1;7;1.20620050403522;Kondo et al. (2022);Experiment 2;Orientation
3;121;124;2;3;1;7;1.05789815203752;Kondo et al. (2022);Experiment 2;Orientation
3;68;59;53;-9;1;7;0.868250669969711;Kondo et al. (2022);Experiment 2;Orientation
3;113;117;-45;4;1;7;0.933187433984131;Kondo et al. (2022);Experiment 2;Orientation
3;27;34;86;7;1;7;1.22028501797467;Kondo et al. (2022);Experiment 2;Orientation
3;58;58;-31;0;1;7;1.16020195803139;Kondo et al. (2022);Experiment 2;Orientation
3;72;60;-14;-12;1;7;0.830812675005291;Kondo et al. (2022);Experiment 2;Orientation
3;8;17;64;9;1;7;0.721157559019048;Kondo et al. (2022);Experiment 2;Orientation
3;119;112;69;-7;1;7;1.19233768398408;Kondo et al. (2022);Experiment 2;Orientation
3;124;126;-5;2;1;7;0.782039479003288;Kondo et al. (2022);Experiment 2;Orientation
3;121;132;3;11;1;7;0.611032833985519;Kondo et al. (2022);Experiment 2;Orientation
3;153;159;-32;6;1;7;0.646887538954616;Kondo et al. (2022);Experiment 2;Orientation
3;109;125;44;16;1;7;0.632864170998801;Kondo et al. (2022);Experiment 2;Orientation
3;172;172;-63;0;1;7;1.23578226496466;Kondo et al. (2022);Experiment 2;Orientation
3;5;14;-13;9;1;7;0.966505155025516;Kondo et al. (2022);Experiment 2;Orientation
3;45;53;-40;8;1;7;0.669052353012376;Kondo et al. (2022);Experiment 2;Orientation
3;119;117;-74;-2;1;8;0.718262336042244;Kondo et al. (2022);Experiment 2;Orientation
3;114;123;5;9;1;8;0.51759027200751;Kondo et al. (2022);Experiment 2;Orientation
3;33;42;81;9;1;8;0.925378927029669;Kondo et al. (2022);Experiment 2;Orientation
3;132;135;81;3;1;8;0.653219667030498;Kondo et al. (2022);Experiment 2;Orientation
3;175;168;-43;-7;1;8;0.831115728011355;Kondo et al. (2022);Experiment 2;Orientation
3;27;20;-32;-7;1;8;0.835085752012674;Kondo et al. (2022);Experiment 2;Orientation
3;21;17;6;-4;1;8;0.756678798992652;Kondo et al. (2022);Experiment 2;Orientation
3;10;17;11;7;1;8;1.09863662498537;Kondo et al. (2022);Experiment 2;Orientation
3;178;163;12;-15;1;8;0.906854596047197;Kondo et al. (2022);Experiment 2;Orientation
3;55;45;-57;-10;1;8;0.99539709999226;Kondo et al. (2022);Experiment 2;Orientation
3;135;145;-80;10;1;8;0.719979514018632;Kondo et al. (2022);Experiment 2;Orientation
3;90;68;45;-22;1;8;0.879922078980599;Kondo et al. (2022);Experiment 2;Orientation
3;96;78;-6;-18;1;8;0.784410822961945;Kondo et al. (2022);Experiment 2;Orientation
3;56;56;40;0;1;8;1.1014875510009;Kondo et al. (2022);Experiment 2;Orientation
3;6;34;50;28;1;8;0.934565681032836;Kondo et al. (2022);Experiment 2;Orientation
3;85;67;-79;-18;1;8;1.22162987198681;Kondo et al. (2022);Experiment 2;Orientation
3;154;151;-69;-3;1;8;0.617229148978367;Kondo et al. (2022);Experiment 2;Orientation
3;165;157;-11;-8;1;8;1.41331847303081;Kondo et al. (2022);Experiment 2;Orientation
3;43;35;-58;-8;1;8;1.18449079501443;Kondo et al. (2022);Experiment 2;Orientation
3;177;166;46;-11;1;8;0.830245510966051;Kondo et al. (2022);Experiment 2;Orientation
3;112;119;65;7;1;8;0.953050005016848;Kondo et al. (2022);Experiment 2;Orientation
3;87;83;25;-4;1;8;1.71929556102259;Kondo et al. (2022);Experiment 2;Orientation
3;80;84;7;4;1;8;1.02301040303428;Kondo et al. (2022);Experiment 2;Orientation
3;117;116;-37;-1;1;8;1.02619532600511;Kondo et al. (2022);Experiment 2;Orientation
3;69;65;48;-4;1;8;1.31668918899959;Kondo et al. (2022);Experiment 2;Orientation
3;60;54;9;-6;1;8;0.957839954004157;Kondo et al. (2022);Experiment 2;Orientation
3;135;120;-75;-15;1;8;1.38711573195178;Kondo et al. (2022);Experiment 2;Orientation
3;102;105;33;3;1;8;0.672098033013754;Kondo et al. (2022);Experiment 2;Orientation
3;172;137;-70;-35;1;8;0.841219788009766;Kondo et al. (2022);Experiment 2;Orientation
3;63;60;-71;-3;1;8;1.26841982803307;Kondo et al. (2022);Experiment 2;Orientation
3;43;46;20;3;1;8;0.94209825899452;Kondo et al. (2022);Experiment 2;Orientation
3;163;162;60;-1;1;8;2.24420032999478;Kondo et al. (2022);Experiment 2;Orientation
3;4;14;-21;10;1;8;1.50353765900945;Kondo et al. (2022);Experiment 2;Orientation
3;91;99;-87;8;1;8;0.743808455008548;Kondo et al. (2022);Experiment 2;Orientation
3;60;63;31;3;1;8;0.685579398006666;Kondo et al. (2022);Experiment 2;Orientation
3;55;57;5;2;1;8;1.55145894701127;Kondo et al. (2022);Experiment 2;Orientation
3;155;150;80;-5;1;8;0.973133050021715;Kondo et al. (2022);Experiment 2;Orientation
3;2;171;-27;-11;1;8;0.659353477007244;Kondo et al. (2022);Experiment 2;Orientation
3;147;146;35;-1;1;8;0.972560551017523;Kondo et al. (2022);Experiment 2;Orientation
3;37;33;-70;-4;1;8;0.882066090998705;Kondo et al. (2022);Experiment 2;Orientation
3;34;33;3;-1;1;8;0.586956099956296;Kondo et al. (2022);Experiment 2;Orientation
3;63;47;-29;-16;1;8;0.791942885960452;Kondo et al. (2022);Experiment 2;Orientation
3;26;27;37;1;1;8;0.76445064303698;Kondo et al. (2022);Experiment 2;Orientation
3;139;123;67;-16;1;8;1.33796018903377;Kondo et al. (2022);Experiment 2;Orientation
3;9;22;-50;13;1;8;1.1693796600448;Kondo et al. (2022);Experiment 2;Orientation
3;0;156;9;-24;1;8;0.774738285981584;Kondo et al. (2022);Experiment 2;Orientation
3;141;137;39;-4;1;8;0.675923084025271;Kondo et al. (2022);Experiment 2;Orientation
3;93;82;48;-11;1;8;0.749735513993073;Kondo et al. (2022);Experiment 2;Orientation
3;177;171;-84;-6;1;8;0.603720104030799;Kondo et al. (2022);Experiment 2;Orientation
3;9;8;-12;-1;1;8;0.760182292026002;Kondo et al. (2022);Experiment 2;Orientation
3;169;162;20;-7;1;9;3.16138030600268;Kondo et al. (2022);Experiment 2;Orientation
3;90;83;79;-7;1;9;0.655541668995284;Kondo et al. (2022);Experiment 2;Orientation
3;45;45;45;0;1;9;1.20151460298803;Kondo et al. (2022);Experiment 2;Orientation
3;33;20;12;-13;1;9;0.933665435994044;Kondo et al. (2022);Experiment 2;Orientation
3;130;122;83;-8;1;9;0.492900058045052;Kondo et al. (2022);Experiment 2;Orientation
3;13;43;-63;30;1;9;1.53412036999362;Kondo et al. (2022);Experiment 2;Orientation
3;64;62;-51;-2;1;9;0.748762967006769;Kondo et al. (2022);Experiment 2;Orientation
3;113;123;-49;10;1;9;0.986514528049156;Kondo et al. (2022);Experiment 2;Orientation
3;21;43;-88;22;1;9;1.23103281098884;Kondo et al. (2022);Experiment 2;Orientation
3;31;35;-10;4;1;9;0.818764225987252;Kondo et al. (2022);Experiment 2;Orientation
3;165;154;46;-11;1;9;1.02228339604335;Kondo et al. (2022);Experiment 2;Orientation
3;96;114;69;18;1;9;0.929298434988596;Kondo et al. (2022);Experiment 2;Orientation
3;26;35;70;9;1;9;0.825613811030053;Kondo et al. (2022);Experiment 2;Orientation
3;125;117;81;-8;1;9;1.6920295409509;Kondo et al. (2022);Experiment 2;Orientation
3;105;124;20;19;1;9;1.12465216201963;Kondo et al. (2022);Experiment 2;Orientation
3;172;167;-67;-5;1;9;1.38067243999103;Kondo et al. (2022);Experiment 2;Orientation
3;154;159;18;5;1;9;0.754519690992311;Kondo et al. (2022);Experiment 2;Orientation
3;99;125;55;26;1;9;0.75143168203067;Kondo et al. (2022);Experiment 2;Orientation
3;150;116;-51;-34;1;9;0.757915452995803;Kondo et al. (2022);Experiment 2;Orientation
3;123;119;27;-4;1;9;1.0121903209947;Kondo et al. (2022);Experiment 2;Orientation
3;140;138;-17;-2;1;9;0.840007587976288;Kondo et al. (2022);Experiment 2;Orientation
3;122;131;18;9;1;9;0.762374147947412;Kondo et al. (2022);Experiment 2;Orientation
3;121;138;1;17;1;9;0.71340002596844;Kondo et al. (2022);Experiment 2;Orientation
3;157;149;-36;-8;1;9;0.952479814004619;Kondo et al. (2022);Experiment 2;Orientation
3;40;46;-63;6;1;9;1.64803536399268;Kondo et al. (2022);Experiment 2;Orientation
3;105;113;-65;8;1;9;1.20141798601253;Kondo et al. (2022);Experiment 2;Orientation
3;175;177;-70;2;1;9;1.24664249701891;Kondo et al. (2022);Experiment 2;Orientation
3;59;42;-64;-17;1;9;1.97690476302523;Kondo et al. (2022);Experiment 2;Orientation
3;46;22;13;-24;1;9;1.15021077997517;Kondo et al. (2022);Experiment 2;Orientation
3;174;159;52;-15;1;9;0.85923941800138;Kondo et al. (2022);Experiment 2;Orientation
3;35;26;-41;-9;1;9;0.686289081990253;Kondo et al. (2022);Experiment 2;Orientation
3;8;16;27;8;1;9;1.04006163403392;Kondo et al. (2022);Experiment 2;Orientation
3;65;35;-57;-30;1;9;1.13017670897534;Kondo et al. (2022);Experiment 2;Orientation
3;0;172;65;-8;1;9;0.98454692598898;Kondo et al. (2022);Experiment 2;Orientation
3;111;104;69;-7;1;9;0.837829313997645;Kondo et al. (2022);Experiment 2;Orientation
3;156;156;-45;0;1;9;1.00978304696037;Kondo et al. (2022);Experiment 2;Orientation
3;42;35;-66;-7;1;9;0.957329381024465;Kondo et al. (2022);Experiment 2;Orientation
3;33;33;9;0;1;9;0.867262401035987;Kondo et al. (2022);Experiment 2;Orientation
3;51;33;-18;-18;1;9;0.852526278991718;Kondo et al. (2022);Experiment 2;Orientation
3;175;173;56;-2;1;9;0.703066340996884;Kondo et al. (2022);Experiment 2;Orientation
3;149;148;26;-1;1;9;0.85541734402068;Kondo et al. (2022);Experiment 2;Orientation
3;47;39;-78;-8;1;9;0.896776605979539;Kondo et al. (2022);Experiment 2;Orientation
3;123;119;-76;-4;1;9;0.825902496988419;Kondo et al. (2022);Experiment 2;Orientation
3;125;124;-2;-1;1;9;0.749420765961986;Kondo et al. (2022);Experiment 2;Orientation
3;41;52;84;11;1;9;0.986912761989515;Kondo et al. (2022);Experiment 2;Orientation
3;106;123;-65;17;1;9;1.20007659704424;Kondo et al. (2022);Experiment 2;Orientation
3;53;51;53;-2;1;9;0.900872587983031;Kondo et al. (2022);Experiment 2;Orientation
3;149;150;84;1;1;9;0.660753330972511;Kondo et al. (2022);Experiment 2;Orientation
3;72;61;77;-11;1;9;0.902843347983435;Kondo et al. (2022);Experiment 2;Orientation
3;13;16;59;3;1;9;0.870426104986109;Kondo et al. (2022);Experiment 2;Orientation
3;165;164;28;-1;1;10;0.576931189047173;Kondo et al. (2022);Experiment 2;Orientation
3;163;169;2;6;1;10;1.03012980002677;Kondo et al. (2022);Experiment 2;Orientation
3;147;152;16;5;1;10;0.841121308971196;Kondo et al. (2022);Experiment 2;Orientation
3;107;124;40;17;1;10;0.89232770097442;Kondo et al. (2022);Experiment 2;Orientation
3;135;138;-28;3;1;10;1.56436849100282;Kondo et al. (2022);Experiment 2;Orientation
3;138;132;-3;-6;1;10;0.795117589004803;Kondo et al. (2022);Experiment 2;Orientation
3;99;106;39;7;1;10;1.03971986699617;Kondo et al. (2022);Experiment 2;Orientation
3;2;175;-83;-7;1;10;1.1139032599749;Kondo et al. (2022);Experiment 2;Orientation
