obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
8;8;6;19;-2;1;9;1.91241740100668;Kondo et al. (2022);Experiment 1;Orientation
8;114;117;74;3;1;9;2.89444059999369;Kondo et al. (2022);Experiment 1;Orientation
8;150;151;-36;1;1;9;1.14450361899799;Kondo et al. (2022);Experiment 1;Orientation
8;146;145;4;-1;1;9;1.07317651899939;Kondo et al. (2022);Experiment 1;Orientation
8;40;39;-74;-1;1;9;2.82348703299067;Kondo et al. (2022);Experiment 1;Orientation
8;9;5;31;-4;1;9;0.615629959997023;Kondo et al. (2022);Experiment 1;Orientation
8;131;123;58;-8;1;9;1.32035866800288;Kondo et al. (2022);Experiment 1;Orientation
8;70;65;61;-5;1;9;0.95741299900692;Kondo et al. (2022);Experiment 1;Orientation
8;109;114;-39;5;1;9;0.969938729002024;Kondo et al. (2022);Experiment 1;Orientation
8;18;19;-89;1;1;9;1.42615566900349;Kondo et al. (2022);Experiment 1;Orientation
8;103;101;-85;-2;1;9;1.48068392800633;Kondo et al. (2022);Experiment 1;Orientation
8;73;57;30;-16;1;9;0.828689854999539;Kondo et al. (2022);Experiment 1;Orientation
8;90;89;-17;-1;1;9;1.89922895599739;Kondo et al. (2022);Experiment 1;Orientation
8;70;63;20;-7;1;9;1.50777738599572;Kondo et al. (2022);Experiment 1;Orientation
8;23;10;47;-13;1;9;1.83336780099489;Kondo et al. (2022);Experiment 1;Orientation
8;138;141;65;3;1;9;1.05425679599284;Kondo et al. (2022);Experiment 1;Orientation
8;127;144;11;17;1;9;0.600922833007644;Kondo et al. (2022);Experiment 1;Orientation
8;148;172;-21;24;1;9;1.89270922599826;Kondo et al. (2022);Experiment 1;Orientation
8;79;74;69;-5;1;9;1.71162650699262;Kondo et al. (2022);Experiment 1;Orientation
8;92;88;-13;-4;1;9;1.06928984500701;Kondo et al. (2022);Experiment 1;Orientation
8;120;117;-28;-3;1;9;1.57072064299427;Kondo et al. (2022);Experiment 1;Orientation
8;105;112;15;7;1;9;0.757162237990997;Kondo et al. (2022);Experiment 1;Orientation
8;45;32;60;-13;1;9;1.78478785499465;Kondo et al. (2022);Experiment 1;Orientation
8;83;71;-38;-12;1;9;0.69591369999398;Kondo et al. (2022);Experiment 1;Orientation
8;42;31;41;-11;1;9;1.68325653199281;Kondo et al. (2022);Experiment 1;Orientation
8;12;11;30;-1;1;9;1.30292062500666;Kondo et al. (2022);Experiment 1;Orientation
8;52;55;-40;3;1;9;1.09426934599469;Kondo et al. (2022);Experiment 1;Orientation
8;101;101;-49;0;1;9;1.12016758500249;Kondo et al. (2022);Experiment 1;Orientation
8;178;4;-77;6;1;10;2.31704122001247;Kondo et al. (2022);Experiment 1;Orientation
8;90;88;88;-2;1;10;1.36058711800433;Kondo et al. (2022);Experiment 1;Orientation
8;37;32;53;-5;1;10;0.932537881992175;Kondo et al. (2022);Experiment 1;Orientation
8;21;18;16;-3;1;10;0.941925150997122;Kondo et al. (2022);Experiment 1;Orientation
8;166;162;35;-4;1;10;1.79857439499756;Kondo et al. (2022);Experiment 1;Orientation
8;179;178;-13;-1;1;10;1.2337504469906;Kondo et al. (2022);Experiment 1;Orientation
8;149;168;30;19;1;10;1.95286572800251;Kondo et al. (2022);Experiment 1;Orientation
8;112;100;37;-12;1;10;1.70221436099382;Kondo et al. (2022);Experiment 1;Orientation
8;127;141;-15;14;1;10;1.9105530680099;Kondo et al. (2022);Experiment 1;Orientation
8;61;58;66;-3;1;10;1.73309917999723;Kondo et al. (2022);Experiment 1;Orientation
8;96;95;-35;-1;1;10;1.9350892049988;Kondo et al. (2022);Experiment 1;Orientation
8;90;82;6;-8;1;10;1.64823810700909;Kondo et al. (2022);Experiment 1;Orientation
8;151;160;-61;9;1;10;1.94638062400918;Kondo et al. (2022);Experiment 1;Orientation
8;77;78;74;1;1;10;2.03410883600009;Kondo et al. (2022);Experiment 1;Orientation
8;67;57;10;-10;1;10;2.27325778899831;Kondo et al. (2022);Experiment 1;Orientation
8;145;150;-78;5;1;10;0.950280215998646;Kondo et al. (2022);Experiment 1;Orientation
8;60;57;85;-3;1;10;1.23617125500459;Kondo et al. (2022);Experiment 1;Orientation
8;63;56;-3;-7;1;10;1.01879558499786;Kondo et al. (2022);Experiment 1;Orientation
8;168;172;75;4;1;10;1.16964395799732;Kondo et al. (2022);Experiment 1;Orientation
8;42;44;-54;2;1;10;0.92482865099737;Kondo et al. (2022);Experiment 1;Orientation
8;138;132;84;-6;1;10;1.14448358799564;Kondo et al. (2022);Experiment 1;Orientation
8;138;132;0;-6;1;10;1.399824128006;Kondo et al. (2022);Experiment 1;Orientation
8;143;136;-5;-7;1;10;0.540221621995443;Kondo et al. (2022);Experiment 1;Orientation
8;58;60;85;2;1;10;2.2122801689984;Kondo et al. (2022);Experiment 1;Orientation
8;62;51;-4;-11;1;10;2.03834859600465;Kondo et al. (2022);Experiment 1;Orientation
8;44;31;18;-13;1;10;0.874705787995481;Kondo et al. (2022);Experiment 1;Orientation
8;19;22;25;3;1;10;1.14490843500243;Kondo et al. (2022);Experiment 1;Orientation
8;133;141;66;8;1;10;1.20029382999928;Kondo et al. (2022);Experiment 1;Orientation
8;34;22;-81;-12;1;10;1.42761984700337;Kondo et al. (2022);Experiment 1;Orientation
8;46;33;-12;-13;1;10;1.44175234199793;Kondo et al. (2022);Experiment 1;Orientation
8;14;4;32;-10;1;10;1.59860774400295;Kondo et al. (2022);Experiment 1;Orientation
8;139;141;55;2;1;10;1.31350291600393;Kondo et al. (2022);Experiment 1;Orientation
8;51;42;88;-9;1;10;1.20048564400349;Kondo et al. (2022);Experiment 1;Orientation
8;157;157;74;0;1;10;1.09930956400058;Kondo et al. (2022);Experiment 1;Orientation
8;23;20;-46;-3;1;10;0.860067249988788;Kondo et al. (2022);Experiment 1;Orientation
8;101;98;-78;-3;1;10;0.635718481993536;Kondo et al. (2022);Experiment 1;Orientation
8;179;178;-78;-1;1;10;1.08195438199618;Kondo et al. (2022);Experiment 1;Orientation
8;155;163;24;8;1;10;1.19033407200186;Kondo et al. (2022);Experiment 1;Orientation
8;73;147;82;74;1;10;1.97193555301055;Kondo et al. (2022);Experiment 1;Orientation
8;65;51;8;-14;1;10;0.765457982997759;Kondo et al. (2022);Experiment 1;Orientation
8;146;159;-81;13;1;10;1.27416589600034;Kondo et al. (2022);Experiment 1;Orientation
8;46;59;-80;13;1;10;1.59177304200421;Kondo et al. (2022);Experiment 1;Orientation
8;18;163;28;-35;1;10;0.285444966008072;Kondo et al. (2022);Experiment 1;Orientation
8;9;12;9;3;1;10;0.833445290991222;Kondo et al. (2022);Experiment 1;Orientation
8;9;9;0;0;1;10;0.631915086996742;Kondo et al. (2022);Experiment 1;Orientation
8;9;13;0;4;1;10;1.22266171000956;Kondo et al. (2022);Experiment 1;Orientation
8;63;72;-54;9;1;10;1.29435475499486;Kondo et al. (2022);Experiment 1;Orientation
8;40;22;23;-18;1;10;1.49642804601172;Kondo et al. (2022);Experiment 1;Orientation
8;4;177;36;-7;1;10;0.921682530999533;Kondo et al. (2022);Experiment 1;Orientation
8;11;12;-7;1;1;10;2.18972625999595;Kondo et al. (2022);Experiment 1;Orientation
9;165;155;NaN;-10;1;1;1.99882742299815;Kondo et al. (2022);Experiment 1;Orientation
9;147;154;18;7;1;1;1.55456984299235;Kondo et al. (2022);Experiment 1;Orientation
9;175;171;-28;-4;1;1;2.95141417600098;Kondo et al. (2022);Experiment 1;Orientation
9;168;154;7;-14;1;1;1.42264383200381;Kondo et al. (2022);Experiment 1;Orientation
9;79;61;89;-18;1;1;1.80551173099957;Kondo et al. (2022);Experiment 1;Orientation
9;127;115;-48;-12;1;1;2.60227302000567;Kondo et al. (2022);Experiment 1;Orientation
9;105;103;22;-2;1;1;1.21417490999738;Kondo et al. (2022);Experiment 1;Orientation
9;96;108;9;12;1;1;1.6632953859953;Kondo et al. (2022);Experiment 1;Orientation
9;93;94;3;1;1;1;4.00751914801367;Kondo et al. (2022);Experiment 1;Orientation
9;52;60;41;8;1;1;1.54640320500766;Kondo et al. (2022);Experiment 1;Orientation
9;92;94;-40;2;1;1;3.81035097999847;Kondo et al. (2022);Experiment 1;Orientation
9;103;105;-11;2;1;1;1.10846461399342;Kondo et al. (2022);Experiment 1;Orientation
9;103;103;0;0;1;1;2.60975742401206;Kondo et al. (2022);Experiment 1;Orientation
9;3;10;-80;7;1;1;1.43574198200076;Kondo et al. (2022);Experiment 1;Orientation
9;96;101;87;5;1;1;2.05704394300119;Kondo et al. (2022);Experiment 1;Orientation
9;14;16;82;2;1;1;1.95381358001032;Kondo et al. (2022);Experiment 1;Orientation
9;7;7;7;0;1;1;2.03076304700517;Kondo et al. (2022);Experiment 1;Orientation
9;85;75;-78;-10;1;1;2.43818392600224;Kondo et al. (2022);Experiment 1;Orientation
9;125;119;-40;-6;1;1;2.05737204699835;Kondo et al. (2022);Experiment 1;Orientation
9;88;82;37;-6;1;1;3.00945338199381;Kondo et al. (2022);Experiment 1;Orientation
9;16;17;72;1;1;1;1.71505618399533;Kondo et al. (2022);Experiment 1;Orientation
9;123;139;73;16;1;1;1.78642142099852;Kondo et al. (2022);Experiment 1;Orientation
9;165;160;-42;-5;1;1;2.56932278300519;Kondo et al. (2022);Experiment 1;Orientation
9;105;104;60;-1;1;1;1.59573695001018;Kondo et al. (2022);Experiment 1;Orientation
9;84;82;21;-2;1;1;2.30483536899555;Kondo et al. (2022);Experiment 1;Orientation
9;78;72;6;-6;1;1;0.626308266990236;Kondo et al. (2022);Experiment 1;Orientation
9;134;132;-56;-2;1;1;1.82527049900091;Kondo et al. (2022);Experiment 1;Orientation
9;100;101;34;1;1;1;2.01745628500066;Kondo et al. (2022);Experiment 1;Orientation
9;96;97;4;1;1;1;1.04186706499604;Kondo et al. (2022);Experiment 1;Orientation
9;59;56;37;-3;1;1;1.71704047299863;Kondo et al. (2022);Experiment 1;Orientation
9;18;14;41;-4;1;1;2.26582376701117;Kondo et al. (2022);Experiment 1;Orientation
9;4;8;14;4;1;1;1.32848037499934;Kondo et al. (2022);Experiment 1;Orientation
9;25;23;-21;-2;1;1;3.4671518230025;Kondo et al. (2022);Experiment 1;Orientation
9;168;161;37;-7;1;1;1.41010972899676;Kondo et al. (2022);Experiment 1;Orientation
9;8;6;-20;-2;1;1;1.62675959200715;Kondo et al. (2022);Experiment 1;Orientation
9;77;54;-69;-23;1;1;1.98592321499018;Kondo et al. (2022);Experiment 1;Orientation
9;65;56;12;-9;1;1;2.55243781099853;Kondo et al. (2022);Experiment 1;Orientation
9;73;61;-8;-12;1;1;2.64711708600225;Kondo et al. (2022);Experiment 1;Orientation
9;18;20;55;2;1;1;2.10508468600165;Kondo et al. (2022);Experiment 1;Orientation
9;135;132;63;-3;1;1;1.85627547300828;Kondo et al. (2022);Experiment 1;Orientation
9;125;134;10;9;1;1;2.47296666399052;Kondo et al. (2022);Experiment 1;Orientation
9;145;130;-20;-15;1;1;1.39937138500682;Kondo et al. (2022);Experiment 1;Orientation
9;101;103;44;2;1;1;2.64350157599256;Kondo et al. (2022);Experiment 1;Orientation
9;175;168;-74;-7;1;1;2.3192160930048;Kondo et al. (2022);Experiment 1;Orientation
9;49;41;-54;-8;1;1;2.52324798899645;Kondo et al. (2022);Experiment 1;Orientation
9;174;168;55;-6;1;1;1.39894694900431;Kondo et al. (2022);Experiment 1;Orientation
9;51;53;-57;2;1;1;2.28336772699549;Kondo et al. (2022);Experiment 1;Orientation
9;35;35;16;0;1;1;2.13600004700129;Kondo et al. (2022);Experiment 1;Orientation
9;15;14;20;-1;1;1;2.99359524098691;Kondo et al. (2022);Experiment 1;Orientation
9;77;68;-62;-9;1;1;2.26242844200169;Kondo et al. (2022);Experiment 1;Orientation
9;163;152;-86;-11;1;2;3.49481465799909;Kondo et al. (2022);Experiment 1;Orientation
9;152;150;11;-2;1;2;2.77764136699261;Kondo et al. (2022);Experiment 1;Orientation
9;101;109;51;8;1;2;1.00911206699675;Kondo et al. (2022);Experiment 1;Orientation
9;73;63;28;-10;1;2;0.778839350998169;Kondo et al. (2022);Experiment 1;Orientation
9;11;16;62;5;1;2;1.20282629100257;Kondo et al. (2022);Experiment 1;Orientation
9;17;23;-6;6;1;2;1.15870626700053;Kondo et al. (2022);Experiment 1;Orientation
9;142;144;55;2;1;2;2.1150021909998;Kondo et al. (2022);Experiment 1;Orientation
9;51;61;-89;10;1;2;1.0730866130034;Kondo et al. (2022);Experiment 1;Orientation
9;86;78;-35;-8;1;2;3.44711928800098;Kondo et al. (2022);Experiment 1;Orientation
9;25;29;61;4;1;2;1.84045198299282;Kondo et al. (2022);Experiment 1;Orientation
9;179;2;26;3;1;2;1.37193994999689;Kondo et al. (2022);Experiment 1;Orientation
9;152;142;27;-10;1;2;1.49460467800964;Kondo et al. (2022);Experiment 1;Orientation
9;102;102;50;0;1;2;0.952292943009525;Kondo et al. (2022);Experiment 1;Orientation
9;126;128;-24;2;1;2;1.55084198599798;Kondo et al. (2022);Experiment 1;Orientation
9;79;80;47;1;1;2;1.71679451600357;Kondo et al. (2022);Experiment 1;Orientation
9;63;66;16;3;1;2;2.81782573000237;Kondo et al. (2022);Experiment 1;Orientation
9;142;139;-79;-3;1;2;2.7618800909986;Kondo et al. (2022);Experiment 1;Orientation
9;63;69;79;6;1;2;1.67063239798881;Kondo et al. (2022);Experiment 1;Orientation
9;92;96;-29;4;1;2;2.02044441200269;Kondo et al. (2022);Experiment 1;Orientation
9;80;76;12;-4;1;2;1.13261224700545;Kondo et al. (2022);Experiment 1;Orientation
9;51;51;29;0;1;2;0.790031173994066;Kondo et al. (2022);Experiment 1;Orientation
9;56;55;-5;-1;1;2;1.973303072009;Kondo et al. (2022);Experiment 1;Orientation
9;2;8;54;6;1;2;2.27915768099774;Kondo et al. (2022);Experiment 1;Orientation
9;53;39;-51;-14;1;2;2.29021856399777;Kondo et al. (2022);Experiment 1;Orientation
9;89;86;-36;-3;1;2;1.67728147700836;Kondo et al. (2022);Experiment 1;Orientation
9;66;71;23;5;1;2;1.44257334800204;Kondo et al. (2022);Experiment 1;Orientation
9;125;119;-59;-6;1;2;1.80618564100587;Kondo et al. (2022);Experiment 1;Orientation
9;94;95;31;1;1;2;1.93051835599181;Kondo et al. (2022);Experiment 1;Orientation
9;62;59;32;-3;1;2;1.4524200320011;Kondo et al. (2022);Experiment 1;Orientation
9;120;117;-58;-3;1;2;1.65428863599664;Kondo et al. (2022);Experiment 1;Orientation
9;121;115;-1;-6;1;2;1.88786991000234;Kondo et al. (2022);Experiment 1;Orientation
9;161;160;-40;-1;1;2;1.53043727501063;Kondo et al. (2022);Experiment 1;Orientation
9;158;143;3;-15;1;2;1.71584410099604;Kondo et al. (2022);Experiment 1;Orientation
9;146;150;12;4;1;2;3.001697847998;Kondo et al. (2022);Experiment 1;Orientation
9;150;152;-4;2;1;2;1.4227525239985;Kondo et al. (2022);Experiment 1;Orientation
9;174;179;-24;5;1;2;1.91061761998571;Kondo et al. (2022);Experiment 1;Orientation
9;171;171;3;0;1;2;2.90795544198772;Kondo et al. (2022);Experiment 1;Orientation
9;156;155;15;-1;1;2;2.01008041101159;Kondo et al. (2022);Experiment 1;Orientation
9;174;173;-18;-1;1;2;2.62828921500477;Kondo et al. (2022);Experiment 1;Orientation
9;14;14;-20;0;1;2;2.0822982719983;Kondo et al. (2022);Experiment 1;Orientation
9;39;39;-25;0;1;2;2.50991507100116;Kondo et al. (2022);Experiment 1;Orientation
9;148;137;71;-11;1;2;2.76378840699908;Kondo et al. (2022);Experiment 1;Orientation
9;33;36;-65;3;1;2;2.81665042600071;Kondo et al. (2022);Experiment 1;Orientation
9;131;122;82;-9;1;2;1.81035099999281;Kondo et al. (2022);Experiment 1;Orientation
9;127;121;4;-6;1;2;1.62814778900065;Kondo et al. (2022);Experiment 1;Orientation
9;150;139;-23;-11;1;2;3.28927181600011;Kondo et al. (2022);Experiment 1;Orientation
9;149;144;1;-5;1;2;1.46795939198637;Kondo et al. (2022);Experiment 1;Orientation
9;73;63;76;-10;1;2;2.45060835000186;Kondo et al. (2022);Experiment 1;Orientation
9;173;170;80;-3;1;2;1.62738196000282;Kondo et al. (2022);Experiment 1;Orientation
9;5;11;-12;6;1;2;2.31412675901083;Kondo et al. (2022);Experiment 1;Orientation
9;91;86;-86;-5;1;3;1.33861117699416;Kondo et al. (2022);Experiment 1;Orientation
9;111;101;-20;-10;1;3;2.19465484000102;Kondo et al. (2022);Experiment 1;Orientation
9;162;151;-51;-11;1;3;0.855267816004925;Kondo et al. (2022);Experiment 1;Orientation
9;85;84;77;-1;1;3;1.50632932400913;Kondo et al. (2022);Experiment 1;Orientation
9;77;68;8;-9;1;3;1.94670146499993;Kondo et al. (2022);Experiment 1;Orientation
9;100;104;-23;4;1;3;1.74526573799085;Kondo et al. (2022);Experiment 1;Orientation
9;109;101;-9;-8;1;3;2.04935507000482;Kondo et al. (2022);Experiment 1;Orientation
9;6;5;-77;-1;1;3;2.6366622140049;Kondo et al. (2022);Experiment 1;Orientation
9;110;106;76;-4;1;3;3.1756209150044;Kondo et al. (2022);Experiment 1;Orientation
9;74;70;36;-4;1;3;2.35453066699847;Kondo et al. (2022);Experiment 1;Orientation
9;75;74;-1;-1;1;3;2.31240985701152;Kondo et al. (2022);Experiment 1;Orientation
9;104;99;-29;-5;1;3;1.82936993699695;Kondo et al. (2022);Experiment 1;Orientation
9;135;125;-31;-10;1;3;1.3872414159996;Kondo et al. (2022);Experiment 1;Orientation
9;22;24;-67;2;1;3;3.13746607699431;Kondo et al. (2022);Experiment 1;Orientation
9;94;97;-72;3;1;3;1.37851253899862;Kondo et al. (2022);Experiment 1;Orientation
9;133;139;-39;6;1;3;1.4336047800025;Kondo et al. (2022);Experiment 1;Orientation
9;54;48;79;-6;1;3;1.48856885499845;Kondo et al. (2022);Experiment 1;Orientation
9;129;139;-75;10;1;3;1.87340169500385;Kondo et al. (2022);Experiment 1;Orientation
9;92;84;37;-8;1;3;1.44765272199584;Kondo et al. (2022);Experiment 1;Orientation
9;146;139;-54;-7;1;3;1.96929370600265;Kondo et al. (2022);Experiment 1;Orientation
9;163;168;-17;5;1;3;1.0431829290028;Kondo et al. (2022);Experiment 1;Orientation
9;39;39;-56;0;1;3;1.21487270400394;Kondo et al. (2022);Experiment 1;Orientation
9;22;19;17;-3;1;3;1.88108439699863;Kondo et al. (2022);Experiment 1;Orientation
9;49;52;-27;3;1;3;1.964684038001;Kondo et al. (2022);Experiment 1;Orientation
9;166;157;63;-9;1;3;1.88979811499303;Kondo et al. (2022);Experiment 1;Orientation
9;76;74;90;-2;1;3;2.74005140399095;Kondo et al. (2022);Experiment 1;Orientation
9;18;15;58;-3;1;3;2.45121616400138;Kondo et al. (2022);Experiment 1;Orientation
9;90;85;-72;-5;1;3;3.30840250699839;Kondo et al. (2022);Experiment 1;Orientation
9;26;31;64;5;1;3;2.30788223800482;Kondo et al. (2022);Experiment 1;Orientation
9;109;107;-83;-2;1;3;2.2340605410136;Kondo et al. (2022);Experiment 1;Orientation
9;166;158;-57;-8;1;3;2.15191438699549;Kondo et al. (2022);Experiment 1;Orientation
9;156;145;10;-11;1;3;1.42185961701034;Kondo et al. (2022);Experiment 1;Orientation
9;12;18;-36;6;1;3;4.15741150999384;Kondo et al. (2022);Experiment 1;Orientation
9;151;147;41;-4;1;3;1.64919676199497;Kondo et al. (2022);Experiment 1;Orientation
9;141;135;10;-6;1;3;0.819757350996952;Kondo et al. (2022);Experiment 1;Orientation
9;108;117;33;9;1;3;2.59572603699053;Kondo et al. (2022);Experiment 1;Orientation
9;7;11;-79;4;1;3;1.81690310599515;Kondo et al. (2022);Experiment 1;Orientation
9;132;127;55;-5;1;3;2.48947660400881;Kondo et al. (2022);Experiment 1;Orientation
9;176;174;-44;-2;1;3;1.31564300200262;Kondo et al. (2022);Experiment 1;Orientation
9;9;10;-13;1;1;3;1.75308664298791;Kondo et al. (2022);Experiment 1;Orientation
9;44;50;-35;6;1;3;1.535419945998;Kondo et al. (2022);Experiment 1;Orientation
9;34;47;10;13;1;3;3.24039723299211;Kondo et al. (2022);Experiment 1;Orientation
9;90;94;-56;4;1;3;1.62058226899535;Kondo et al. (2022);Experiment 1;Orientation
9;162;157;-72;-5;1;3;1.14138215999992;Kondo et al. (2022);Experiment 1;Orientation
9;150;145;12;-5;1;3;1.34091991400055;Kondo et al. (2022);Experiment 1;Orientation
9;37;45;-67;8;1;3;1.29332242900273;Kondo et al. (2022);Experiment 1;Orientation
9;94;93;-57;-1;1;3;2.1985742419929;Kondo et al. (2022);Experiment 1;Orientation
9;141;136;-47;-5;1;3;1.32236346699938;Kondo et al. (2022);Experiment 1;Orientation
9;153;145;-12;-8;1;3;1.82242947000486;Kondo et al. (2022);Experiment 1;Orientation
9;76;78;77;2;1;3;2.4310383379925;Kondo et al. (2022);Experiment 1;Orientation
9;136;137;-60;1;1;4;0.852163365998422;Kondo et al. (2022);Experiment 1;Orientation
9;41;38;-85;-3;1;4;0.823315090994583;Kondo et al. (2022);Experiment 1;Orientation
9;153;152;68;-1;1;4;1.27074259800429;Kondo et al. (2022);Experiment 1;Orientation
9;38;39;-65;1;1;4;1.52468467400467;Kondo et al. (2022);Experiment 1;Orientation
9;43;36;-5;-7;1;4;3.15278672799468;Kondo et al. (2022);Experiment 1;Orientation
9;152;151;71;-1;1;4;1.04571932701219;Kondo et al. (2022);Experiment 1;Orientation
9;86;83;66;-3;1;4;1.96289582300233;Kondo et al. (2022);Experiment 1;Orientation
9;114;106;-28;-8;1;4;1.09424949900131;Kondo et al. (2022);Experiment 1;Orientation
9;140;134;-26;-6;1;4;1.88166847800312;Kondo et al. (2022);Experiment 1;Orientation
9;149;149;-9;0;1;4;1.09269651600334;Kondo et al. (2022);Experiment 1;Orientation
9;94;93;55;-1;1;4;1.37408410600619;Kondo et al. (2022);Experiment 1;Orientation
9;96;96;-2;0;1;4;0.800588199999765;Kondo et al. (2022);Experiment 1;Orientation
9;142;138;-46;-4;1;4;2.1650461370009;Kondo et al. (2022);Experiment 1;Orientation
9;132;117;10;-15;1;4;2.19234413999948;Kondo et al. (2022);Experiment 1;Orientation
9;147;139;-15;-8;1;4;1.82272702400223;Kondo et al. (2022);Experiment 1;Orientation
9;132;154;15;22;1;4;2.51809315400897;Kondo et al. (2022);Experiment 1;Orientation
9;144;148;-12;4;1;4;1.63400686600653;Kondo et al. (2022);Experiment 1;Orientation
9;116;115;28;-1;1;4;1.33737284799281;Kondo et al. (2022);Experiment 1;Orientation
