obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
8;21;26;5;2.55791565356776;4;72;61;Houborg et al. (2023);Experiment 2;Orientation
8;49;43;-6;3.0597694888711;4;-28;62;Houborg et al. (2023);Experiment 2;Orientation
8;49;46;-3;2.09294559434056;4;0;63;Houborg et al. (2023);Experiment 2;Orientation
8;54;52;-2;2.99564614635892;4;-5;64;Houborg et al. (2023);Experiment 2;Orientation
8;141;139;-2;3.72908561024815;4;-87;65;Houborg et al. (2023);Experiment 2;Orientation
8;120;129;9;2.15587488911115;4;21;66;Houborg et al. (2023);Experiment 2;Orientation
8;137;133;-4;2.16548323375173;4;-17;67;Houborg et al. (2023);Experiment 2;Orientation
8;86;77;-9;2.07587182195857;4;51;68;Houborg et al. (2023);Experiment 2;Orientation
8;145;142;-3;2.8414915271569;4;-59;69;Houborg et al. (2023);Experiment 2;Orientation
8;53;36;-17;1.82242015143856;4;-88;70;Houborg et al. (2023);Experiment 2;Orientation
8;64;56;-8;2.55807333462872;4;-11;71;Houborg et al. (2023);Experiment 2;Orientation
8;67;67;0;3.22973303031176;4;-3;72;Houborg et al. (2023);Experiment 2;Orientation
8;123;135;12;2.1951816980727;4;-56;73;Houborg et al. (2023);Experiment 2;Orientation
8;173;156;-17;3.73356715496629;4;-50;74;Houborg et al. (2023);Experiment 2;Orientation
8;53;41;-12;3.05238846689463;4;-60;75;Houborg et al. (2023);Experiment 2;Orientation
8;12;21;9;3.27745599159971;4;41;76;Houborg et al. (2023);Experiment 2;Orientation
8;42;63;21;2.39589923992753;4;-30;77;Houborg et al. (2023);Experiment 2;Orientation
8;43;39;-4;3.34678713907488;4;-1;78;Houborg et al. (2023);Experiment 2;Orientation
8;149;150;1;2.8752850627061;4;74;79;Houborg et al. (2023);Experiment 2;Orientation
8;36;36;0;2.82409126218408;4;-67;80;Houborg et al. (2023);Experiment 2;Orientation
8;13;20;7;2.29548234329559;5;23;81;Houborg et al. (2023);Experiment 2;Orientation
8;42;43;1;2.73133735847659;5;-29;82;Houborg et al. (2023);Experiment 2;Orientation
8;127;137;10;4.09539583511651;5;-85;83;Houborg et al. (2023);Experiment 2;Orientation
8;11;6;-5;4.13253128249198;5;-64;84;Houborg et al. (2023);Experiment 2;Orientation
8;16;15;-1;2.7803180583287;5;-5;85;Houborg et al. (2023);Experiment 2;Orientation
8;80;74;-6;2.5236759732943;5;-64;86;Houborg et al. (2023);Experiment 2;Orientation
8;35;38;3;3.27992478292435;5;45;87;Houborg et al. (2023);Experiment 2;Orientation
8;108;123;15;2.55825544102117;5;-73;88;Houborg et al. (2023);Experiment 2;Orientation
8;100;107;7;2.29539360920899;5;8;89;Houborg et al. (2023);Experiment 2;Orientation
8;36;32;-4;1.85530532011762;5;64;90;Houborg et al. (2023);Experiment 2;Orientation
8;82;54;-28;2.41576087614521;5;-46;91;Houborg et al. (2023);Experiment 2;Orientation
8;138;142;4;2.245350262383;5;-56;92;Houborg et al. (2023);Experiment 2;Orientation
8;63;53;-10;3.3155050619971;5;75;93;Houborg et al. (2023);Experiment 2;Orientation
8;40;45;5;2.73431814974174;5;23;94;Houborg et al. (2023);Experiment 2;Orientation
8;146;139;-7;2.44388964050449;5;74;95;Houborg et al. (2023);Experiment 2;Orientation
8;169;160;-9;4.13487702095881;5;-23;96;Houborg et al. (2023);Experiment 2;Orientation
8;92;87;-5;3.71676607779227;5;77;97;Houborg et al. (2023);Experiment 2;Orientation
8;45;51;6;2.95993570308201;5;47;98;Houborg et al. (2023);Experiment 2;Orientation
8;177;173;-4;4.43594745942391;5;48;99;Houborg et al. (2023);Experiment 2;Orientation
8;34;49;15;2.52322209905833;5;-37;100;Houborg et al. (2023);Experiment 2;Orientation
8;17;32;15;3.67908678529784;6;17;101;Houborg et al. (2023);Experiment 2;Orientation
8;24;59;35;2.77549301623367;6;-7;102;Houborg et al. (2023);Experiment 2;Orientation
8;157;151;-6;3.17924941331148;6;47;103;Houborg et al. (2023);Experiment 2;Orientation
8;158;152;-6;2.36646945192479;6;-1;104;Houborg et al. (2023);Experiment 2;Orientation
8;100;104;4;3.51138859544881;6;58;105;Houborg et al. (2023);Experiment 2;Orientation
8;151;127;-24;2.98552827513777;6;-51;106;Houborg et al. (2023);Experiment 2;Orientation
8;107;110;3;3.96282590506598;6;44;107;Houborg et al. (2023);Experiment 2;Orientation
8;2;177;-5;2.75897607440129;6;-75;108;Houborg et al. (2023);Experiment 2;Orientation
8;80;62;-18;2.49462863942608;6;-78;109;Houborg et al. (2023);Experiment 2;Orientation
8;108;117;9;3.9322029966861;6;-28;110;Houborg et al. (2023);Experiment 2;Orientation
8;175;33;38;3.22781550441869;6;-67;111;Houborg et al. (2023);Experiment 2;Orientation
8;22;27;5;2.74481940246187;6;-27;112;Houborg et al. (2023);Experiment 2;Orientation
8;168;170;2;2.64032536721788;6;34;113;Houborg et al. (2023);Experiment 2;Orientation
8;124;131;7;2.94203147687949;6;44;114;Houborg et al. (2023);Experiment 2;Orientation
8;93;79;-14;2.47974137822166;6;31;115;Houborg et al. (2023);Experiment 2;Orientation
8;47;62;15;4.88264351454563;6;46;116;Houborg et al. (2023);Experiment 2;Orientation
8;47;61;14;5.27028057328425;6;0;117;Houborg et al. (2023);Experiment 2;Orientation
8;176;171;-5;3.01243671099655;6;51;118;Houborg et al. (2023);Experiment 2;Orientation
8;12;18;6;4.03283848264255;6;-16;119;Houborg et al. (2023);Experiment 2;Orientation
8;24;45;21;2.54079241259024;6;-12;120;Houborg et al. (2023);Experiment 2;Orientation
8;114;114;0;3.19851989997551;7;-90;121;Houborg et al. (2023);Experiment 2;Orientation
8;118;108;-10;2.80940125696361;7;-4;122;Houborg et al. (2023);Experiment 2;Orientation
8;108;98;-10;2.75745738903061;7;10;123;Houborg et al. (2023);Experiment 2;Orientation
8;8;22;14;4.59656762215309;7;-80;124;Houborg et al. (2023);Experiment 2;Orientation
8;9;11;2;2.97482018149458;7;-1;125;Houborg et al. (2023);Experiment 2;Orientation
8;116;127;11;2.30766336387023;7;73;126;Houborg et al. (2023);Experiment 2;Orientation
8;45;46;1;2.25769174657762;7;71;127;Houborg et al. (2023);Experiment 2;Orientation
8;121;120;-1;3.10897557996213;7;-76;128;Houborg et al. (2023);Experiment 2;Orientation
8;134;133;-1;2.38982387934811;7;-13;129;Houborg et al. (2023);Experiment 2;Orientation
8;61;52;-9;1.90860741003416;7;73;130;Houborg et al. (2023);Experiment 2;Orientation
8;179;173;-6;3.44317543786019;7;62;131;Houborg et al. (2023);Experiment 2;Orientation
8;86;86;0;3.69576048059389;7;-87;132;Houborg et al. (2023);Experiment 2;Orientation
8;122;112;-10;2.27216594479978;7;-36;133;Houborg et al. (2023);Experiment 2;Orientation
8;116;96;-20;2.14286959823221;7;6;134;Houborg et al. (2023);Experiment 2;Orientation
8;40;38;-2;2.70721956877969;7;76;135;Houborg et al. (2023);Experiment 2;Orientation
8;75;68;-7;3.19850660534576;7;-35;136;Houborg et al. (2023);Experiment 2;Orientation
8;132;120;-12;2.44432836514898;7;-57;137;Houborg et al. (2023);Experiment 2;Orientation
8;13;22;9;2.97539494466037;7;-61;138;Houborg et al. (2023);Experiment 2;Orientation
8;170;155;-15;2.45773558807559;7;23;139;Houborg et al. (2023);Experiment 2;Orientation
8;141;155;14;3.12941259774379;7;29;140;Houborg et al. (2023);Experiment 2;Orientation
8;160;160;0;1.63120150519535;8;-19;141;Houborg et al. (2023);Experiment 2;Orientation
8;34;31;-3;1.93988206679933;8;-54;142;Houborg et al. (2023);Experiment 2;Orientation
8;134;140;6;3.52825398137793;8;80;143;Houborg et al. (2023);Experiment 2;Orientation
8;28;31;3;2.82407827675343;8;-74;144;Houborg et al. (2023);Experiment 2;Orientation
8;166;151;-15;2.95222726115026;8;42;145;Houborg et al. (2023);Experiment 2;Orientation
8;139;145;6;3.14193155034445;8;27;146;Houborg et al. (2023);Experiment 2;Orientation
8;75;61;-14;2.99268823419698;8;64;147;Houborg et al. (2023);Experiment 2;Orientation
8;5;20;15;3.03136029932648;8;70;148;Houborg et al. (2023);Experiment 2;Orientation
8;20;22;2;2.3890750487335;8;-15;149;Houborg et al. (2023);Experiment 2;Orientation
8;130;131;1;3.89579288242385;8;70;150;Houborg et al. (2023);Experiment 2;Orientation
8;128;140;12;4.46766671538353;8;2;151;Houborg et al. (2023);Experiment 2;Orientation
8;36;39;3;2.84513210598379;8;-88;152;Houborg et al. (2023);Experiment 2;Orientation
8;97;104;7;3.22700112801977;8;-61;153;Houborg et al. (2023);Experiment 2;Orientation
8;104;100;-4;2.30763739277609;8;-7;154;Houborg et al. (2023);Experiment 2;Orientation
8;3;18;15;5.50151342945173;8;-79;155;Houborg et al. (2023);Experiment 2;Orientation
8;93;95;2;2.75069348770194;8;-90;156;Houborg et al. (2023);Experiment 2;Orientation
8;115;108;-7;3.47674141777679;8;-22;157;Houborg et al. (2023);Experiment 2;Orientation
8;9;24;15;2.42937586712651;8;-74;158;Houborg et al. (2023);Experiment 2;Orientation
8;121;111;-10;3.23493681615219;8;68;159;Houborg et al. (2023);Experiment 2;Orientation
8;135;131;-4;2.9978258558549;8;-14;160;Houborg et al. (2023);Experiment 2;Orientation
8;3;11;8;2.22878137859516;9;-48;161;Houborg et al. (2023);Experiment 2;Orientation
8;109;113;4;3.35334172635339;9;74;162;Houborg et al. (2023);Experiment 2;Orientation
8;1;5;4;4.37941939965822;9;-72;163;Houborg et al. (2023);Experiment 2;Orientation
8;72;73;1;2.87510141078383;9;-71;164;Houborg et al. (2023);Experiment 2;Orientation
8;65;57;-8;2.93103522900492;9;7;165;Houborg et al. (2023);Experiment 2;Orientation
8;93;96;3;2.79732041037641;9;-28;166;Houborg et al. (2023);Experiment 2;Orientation
8;91;90;-1;3.24276831140742;9;2;167;Houborg et al. (2023);Experiment 2;Orientation
8;144;138;-6;3.69381636520848;9;-53;168;Houborg et al. (2023);Experiment 2;Orientation
8;111;108;-3;2.37737387348898;9;33;169;Houborg et al. (2023);Experiment 2;Orientation
8;154;145;-9;3.37814960279502;9;-43;170;Houborg et al. (2023);Experiment 2;Orientation
8;35;30;-5;2.91423353366554;9;-61;171;Houborg et al. (2023);Experiment 2;Orientation
8;62;50;-12;4.09694512933493;9;-27;172;Houborg et al. (2023);Experiment 2;Orientation
8;8;13;5;3.24865538207814;9;54;173;Houborg et al. (2023);Experiment 2;Orientation
8;111;126;15;2.83430930715986;9;77;174;Houborg et al. (2023);Experiment 2;Orientation
8;165;158;-7;2.60880491300486;9;-54;175;Houborg et al. (2023);Experiment 2;Orientation
8;130;125;-5;2.12851659813896;9;35;176;Houborg et al. (2023);Experiment 2;Orientation
8;69;53;-16;2.391515705036;9;61;177;Houborg et al. (2023);Experiment 2;Orientation
8;102;113;11;2.77817421359941;9;-33;178;Houborg et al. (2023);Experiment 2;Orientation
8;50;56;6;2.50693425862119;9;52;179;Houborg et al. (2023);Experiment 2;Orientation
8;62;69;7;2.61339467042126;9;-12;180;Houborg et al. (2023);Experiment 2;Orientation
8;2;13;11;2.59090192359872;10;60;181;Houborg et al. (2023);Experiment 2;Orientation
8;161;156;-5;3.07972109620459;10;21;182;Houborg et al. (2023);Experiment 2;Orientation
8;81;69;-12;2.87515242490917;10;80;183;Houborg et al. (2023);Experiment 2;Orientation
8;5;8;3;3.09820379572921;10;76;184;Houborg et al. (2023);Experiment 2;Orientation
8;133;128;-5;3.61621066951193;10;52;185;Houborg et al. (2023);Experiment 2;Orientation
8;143;144;1;3.30316543276422;10;-10;186;Houborg et al. (2023);Experiment 2;Orientation
8;59;49;-10;3.26025854749605;10;84;187;Houborg et al. (2023);Experiment 2;Orientation
8;2;9;7;2.56114935316145;10;57;188;Houborg et al. (2023);Experiment 2;Orientation
8;148;150;2;2.75871760118753;10;34;189;Houborg et al. (2023);Experiment 2;Orientation
8;44;27;-17;2.99275749013759;10;-76;190;Houborg et al. (2023);Experiment 2;Orientation
8;175;174;-1;3.8957795877941;10;49;191;Houborg et al. (2023);Experiment 2;Orientation
8;123;121;-2;2.17371913488023;10;52;192;Houborg et al. (2023);Experiment 2;Orientation
8;7;15;8;3.57812728034332;10;-64;193;Houborg et al. (2023);Experiment 2;Orientation
8;92;100;8;3.07458718470298;10;-85;194;Houborg et al. (2023);Experiment 2;Orientation
8;61;57;-4;2.80885122832842;10;31;195;Houborg et al. (2023);Experiment 2;Orientation
8;102;115;13;3.39413723070174;10;-41;196;Houborg et al. (2023);Experiment 2;Orientation
8;36;36;0;3.84479757468216;10;66;197;Houborg et al. (2023);Experiment 2;Orientation
8;97;102;5;3.21018768381327;10;-61;198;Houborg et al. (2023);Experiment 2;Orientation
8;87;75;-12;2.94276639446616;10;10;199;Houborg et al. (2023);Experiment 2;Orientation
8;163;164;1;3.10668209241703;10;-76;200;Houborg et al. (2023);Experiment 2;Orientation
9;38;41;3;5.56497360000503;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation
9;117;129;12;2.27908029998071;1;-79;2;Houborg et al. (2023);Experiment 2;Orientation
9;34;43;9;3.94728690001648;1;83;3;Houborg et al. (2023);Experiment 2;Orientation
9;25;22;-3;1.77881580000394;1;9;4;Houborg et al. (2023);Experiment 2;Orientation
9;87;89;2;2.7295049999957;1;-62;5;Houborg et al. (2023);Experiment 2;Orientation
9;178;171;-7;2.87974849998136;1;89;6;Houborg et al. (2023);Experiment 2;Orientation
9;155;169;14;1.71200160001172;1;23;7;Houborg et al. (2023);Experiment 2;Orientation
9;123;125;2;2.06239899998764;1;32;8;Houborg et al. (2023);Experiment 2;Orientation
9;9;8;-1;2.62944950000383;1;-66;9;Houborg et al. (2023);Experiment 2;Orientation
9;53;25;-28;2.36267240002053;1;-44;10;Houborg et al. (2023);Experiment 2;Orientation
9;142;148;6;1.96223359997384;1;-89;11;Houborg et al. (2023);Experiment 2;Orientation
9;129;143;14;1.82887980001396;1;13;12;Houborg et al. (2023);Experiment 2;Orientation
9;52;51;-1;1.49525820001145;1;77;13;Houborg et al. (2023);Experiment 2;Orientation
9;83;65;-18;2.76288789999671;1;-31;14;Houborg et al. (2023);Experiment 2;Orientation
9;162;152;-10;1.99570379999932;1;-79;15;Houborg et al. (2023);Experiment 2;Orientation
9;28;35;7;3.31345369998598;1;-46;16;Houborg et al. (2023);Experiment 2;Orientation
9;150;146;-4;1.39506889999029;1;58;17;Houborg et al. (2023);Experiment 2;Orientation
9;16;39;23;3.99734859997989;1;-46;18;Houborg et al. (2023);Experiment 2;Orientation
9;60;53;-7;4.03074119999656;1;-44;19;Houborg et al. (2023);Experiment 2;Orientation
9;54;53;-1;2.39604210000834;1;6;20;Houborg et al. (2023);Experiment 2;Orientation
9;106;117;11;6.0656813000096;2;-52;21;Houborg et al. (2023);Experiment 2;Orientation
9;47;38;-9;1.27849679999053;2;59;22;Houborg et al. (2023);Experiment 2;Orientation
9;89;87;-2;2.39610069998889;2;-42;23;Houborg et al. (2023);Experiment 2;Orientation
9;146;135;-11;1.69534569999087;2;-57;24;Houborg et al. (2023);Experiment 2;Orientation
9;115;117;2;1.71210730000166;2;31;25;Houborg et al. (2023);Experiment 2;Orientation
9;44;36;-8;1.64522459998261;2;71;26;Houborg et al. (2023);Experiment 2;Orientation
9;160;154;-6;1.26180820001173;2;64;27;Houborg et al. (2023);Experiment 2;Orientation
9;122;141;19;2.01217480000923;2;38;28;Houborg et al. (2023);Experiment 2;Orientation
9;177;157;-20;1.71208009999827;2;-55;29;Houborg et al. (2023);Experiment 2;Orientation
9;142;151;9;1.31181129999459;2;35;30;Houborg et al. (2023);Experiment 2;Orientation
9;125;137;12;0.994902300008107;2;17;31;Houborg et al. (2023);Experiment 2;Orientation
9;85;100;15;3.31342369999038;2;40;32;Houborg et al. (2023);Experiment 2;Orientation
9;38;39;1;2.94634550000774;2;47;33;Houborg et al. (2023);Experiment 2;Orientation
9;36;32;-4;1.72868030000245;2;2;34;Houborg et al. (2023);Experiment 2;Orientation
9;51;49;-2;1.62857139998232;2;-15;35;Houborg et al. (2023);Experiment 2;Orientation
9;143;124;-19;1.57835019999766;2;88;36;Houborg et al. (2023);Experiment 2;Orientation
9;116;120;4;1.36185169999953;2;27;37;Houborg et al. (2023);Experiment 2;Orientation
9;128;122;-6;1.22838819999015;2;-12;38;Houborg et al. (2023);Experiment 2;Orientation
9;66;51;-15;3.11320469999919;2;62;39;Houborg et al. (2023);Experiment 2;Orientation
9;115;116;1;1.36178639999707;2;-49;40;Houborg et al. (2023);Experiment 2;Orientation
9;137;130;-7;1.97900160000427;3;-22;41;Houborg et al. (2023);Experiment 2;Orientation
9;104;123;19;1.47819730002084;3;33;42;Houborg et al. (2023);Experiment 2;Orientation
9;28;19;-9;2.01232830001391;3;76;43;Houborg et al. (2023);Experiment 2;Orientation
9;111;132;21;1.26164669997524;3;-83;44;Houborg et al. (2023);Experiment 2;Orientation
9;114;128;14;1.61201509999228;3;-3;45;Houborg et al. (2023);Experiment 2;Orientation
9;41;38;-3;1.22835039999336;3;73;46;Houborg et al. (2023);Experiment 2;Orientation
9;58;54;-4;2.27919270002167;3;-17;47;Houborg et al. (2023);Experiment 2;Orientation
9;75;58;-17;1.57864890000201;3;-17;48;Houborg et al. (2023);Experiment 2;Orientation
9;177;141;-36;3.36345190001884;3;78;49;Houborg et al. (2023);Experiment 2;Orientation
9;175;160;-15;2.07913629998802;3;2;50;Houborg et al. (2023);Experiment 2;Orientation
9;160;150;-10;1.92886620000354;3;15;51;Houborg et al. (2023);Experiment 2;Orientation
9;151;143;-8;3.07993179999175;3;9;52;Houborg et al. (2023);Experiment 2;Orientation
9;81;70;-11;1.76202779999585;3;70;53;Houborg et al. (2023);Experiment 2;Orientation
9;134;134;0;2.04573240000173;3;-53;54;Houborg et al. (2023);Experiment 2;Orientation
9;53;35;-18;6.53278529999079;3;81;55;Houborg et al. (2023);Experiment 2;Orientation
9;5;2;-3;1.74542620001012;3;48;56;Houborg et al. (2023);Experiment 2;Orientation
9;91;89;-2;1.6120540999982;3;-86;57;Houborg et al. (2023);Experiment 2;Orientation
9;40;37;-3;1.4953555999964;3;51;58;Houborg et al. (2023);Experiment 2;Orientation
9;39;41;2;1.51197870000033;3;1;59;Houborg et al. (2023);Experiment 2;Orientation
9;26;30;4;1.3785787000088;3;13;60;Houborg et al. (2023);Experiment 2;Orientation
9;170;139;-31;1.36191370000597;4;36;61;Houborg et al. (2023);Experiment 2;Orientation
9;91;89;-2;1.27841470000567;4;79;62;Houborg et al. (2023);Experiment 2;Orientation
9;133;133;0;1.54544049999095;4;-42;63;Houborg et al. (2023);Experiment 2;Orientation
9;83;71;-12;1.56191930000205;4;50;64;Houborg et al. (2023);Experiment 2;Orientation
9;79;79;0;1.89558499999112;4;4;65;Houborg et al. (2023);Experiment 2;Orientation
9;86;86;0;1.42843739999807;4;-7;66;Houborg et al. (2023);Experiment 2;Orientation
9;117;108;-9;1.74534999998286;4;-31;67;Houborg et al. (2023);Experiment 2;Orientation
9;29;32;3;1.71213510000962;4;88;68;Houborg et al. (2023);Experiment 2;Orientation
9;28;13;-15;7.13340329998755;4;1;69;Houborg et al. (2023);Experiment 2;Orientation
9;166;154;-12;0.861299500014866;4;42;70;Houborg et al. (2023);Experiment 2;Orientation
9;66;29;-37;3.81396500000847;4;-80;71;Houborg et al. (2023);Experiment 2;Orientation
9;125;130;5;2.14573190000374;4;-59;72;Houborg et al. (2023);Experiment 2;Orientation
9;156;146;-10;1.09490940000978;4;-31;73;Houborg et al. (2023);Experiment 2;Orientation
9;155;133;-22;3.99734679999528;4;1;74;Houborg et al. (2023);Experiment 2;Orientation
9;75;70;-5;1.64539349998813;4;80;75;Houborg et al. (2023);Experiment 2;Orientation
9;92;99;7;2.11236719999579;4;-17;76;Houborg et al. (2023);Experiment 2;Orientation
9;82;68;-14;1.47862830001395;4;10;77;Houborg et al. (2023);Experiment 2;Orientation
9;57;59;2;1.34504420001758;4;25;78;Houborg et al. (2023);Experiment 2;Orientation
9;69;54;-15;1.49532510002609;4;-12;79;Houborg et al. (2023);Experiment 2;Orientation
9;36;34;-2;1.7954708999896;4;33;80;Houborg et al. (2023);Experiment 2;Orientation
9;50;43;-7;1.09503649998805;5;-14;81;Houborg et al. (2023);Experiment 2;Orientation
9;54;42;-12;1.69546899999841;5;-4;82;Houborg et al. (2023);Experiment 2;Orientation
9;59;54;-5;1.2616819999821;5;-5;83;Houborg et al. (2023);Experiment 2;Orientation
